fit_x,fit_y
253,0.9272822430055374
254,0.9270545480519868
255,0.9268270673350756
256,0.9265997999943297
257,0.9263727451763379
258,0.9261459020346653
259,0.9259192697297686
260,0.9256928474289133
261,0.9254666343060912
262,0.9252406295419402
263,0.9250148323236641
264,0.9247892418449555
265,0.9245638573059177
266,0.9243386779129902
267,0.924113702878873
268,0.923888931422454
269,0.9236643627687362
270,0.9234399961487673
271,0.9232158307995685
272,0.9229918659640667
273,0.9227681008910256
274,0.9225445348349794
275,0.9223211670561671
276,0.9220979968204663
277,0.9218750233993311
278,0.9216522460697278
279,0.9214296641140733
280,0.921207276820174
281,0.9209850834811655
282,0.9207630833954534
283,0.9205412758666548
284,0.9203196602035406
285,0.9200982357199788
286,0.919877001734879
287,0.919655957572136
288,0.9194351025605774
289,0.9192144360339082
290,0.9189939573306591
291,0.9187736657941343
292,0.9185535607723601
293,0.9183336416180339
294,0.9181139076884753
295,0.9178943583455765
296,0.9176749929557534
297,0.9174558108898985
298,0.9172368115233335
299,0.9170179942357627
300,0.9167993584112276
301,0.9165809034380614
302,0.9163626287088444
303,0.9161445336203604
304,0.9159266175735528
305,0.9157088799734823
306,0.9154913202292847
307,0.915273937754129
308,0.9150567319651768
309,0.9148397022835413
310,0.9146228481342474
311,0.914406168946193
312,0.9141896641521091
313,0.9139733331885221
314,0.9137571754957158
315,0.9135411905176937
316,0.9133253777021424
317,0.9131097365003954
318,0.9128942663673968
319,0.9126789667616658
320,0.9124638371452624
321,0.9122488769837516
322,0.9120340857461707
323,0.9118194629049947
324,0.9116050079361034
325,0.9113907203187487
326,0.9111765995355215
327,0.910962645072321
328,0.9107488564183222
329,0.9105352330659445
330,0.9103217745108219
331,0.9101084802517718
332,0.9098953497907653
333,0.9096823826328975
334,0.9094695782863581
335,0.9092569362624029
336,0.9090444560753247
337,0.9088321372424254
338,0.9086199792839881
339,0.9084079817232497
340,0.9081961440863733
341,0.9079844659024221
342,0.9077729467033319
343,0.9075615860238858
344,0.9073503834016877
345,0.9071393383771372
346,0.9069284504934039
347,0.9067177192964023
348,0.9065071443347682
349,0.9062967251598328
350,0.9060864613255999
351,0.9058763523887212
352,0.9056663979084734
353,0.9054565974467345
354,0.905246950567961
355,0.9050374568391655
356,0.9048281158298935
357,0.9046189271122023
358,0.9044098902606377
359,0.9042010048522137
360,0.9039922704663901
361,0.9037836866850518
362,0.9035752530924879
363,0.9033669692753705
364,0.9031588348227348
365,0.9029508493259588
366,0.9027430123787428
367,0.9025353235770902
368,0.9023277825192879
369,0.9021203888058863
370,0.9019131420396813
371,0.9017060418256944
372,0.9014990877711543
373,0.901292279485479
374,0.9010856165802565
375,0.9008790986692277
376,0.9006727253682677
377,0.9004664962953687
378,0.9002604110706224
379,0.9000544693162025
380,0.8998486706563475
381,0.8996430147173446
382,0.8994375011275116
383,0.8992321295171817
384,0.8990268995186861
385,0.8988218107663384
386,0.8986168628964184
387,0.8984120555471563
388,0.8982073883587166
389,0.8980028609731833
390,0.897798473034544
391,0.8975942241886748
392,0.8973901140833255
393,0.8971861423681045
394,0.896982308694464
395,0.8967786127156858
396,0.8965750540868666
397,0.8963716324649036
398,0.896168347508481
399,0.8959651988780553
400,0.8957621862358418
401,0.8955593092458012
402,0.8953565675736255
403,0.8951539608867249
404,0.8949514888542149
405,0.8947491511469025
406,0.8945469474372733
407,0.8943448773994792
408,0.8941429407093252
409,0.8939411370442569
410,0.8937394660833481
411,0.8935379275072883
412,0.8933365209983706
413,0.8931352462404795
414,0.8929341029190792
415,0.8927330907212011
416,0.8925322093354331
417,0.8923314584519068
418,0.8921308377622866
419,0.8919303469597587
420,0.8917299857390187
421,0.8915297537962616
422,0.89132965082917
423,0.8911296765369033
424,0.890929830620087
425,0.8907301127808019
426,0.8905305227225732
427,0.8903310601503603
428,0.8901317247705466
429,0.8899325162909281
430,0.8897334344207043
431,0.8895344788704678
432,0.8893356493521937
433,0.8891369455792303
434,0.8889383672662889
435,0.8887399141294342
436,0.8885415858860746
437,0.8883433822549525
438,0.8881453029561348
439,0.8879473477110043
440,0.8877495162422487
441,0.8875518082738534
442,0.8873542235310906
443,0.8871567617405117
444,0.8869594226299371
445,0.8867622059284483
446,0.8865651113663785
447,0.8863681386753041
448,0.8861712875880361
449,0.8859745578386115
450,0.8857779491622847
451,0.8855814612955195
452,0.8853850939759802
453,0.8851888469425238
454,0.8849927199351916
455,0.8847967126952013
456,0.8846008249649389
457,0.8844050564879504
458,0.8842094070089346
459,0.8840138762737348
460,0.8838184640293313
461,0.8836231700238332
462,0.8834279940064717
463,0.8832329357275918
464,0.8830379949386453
465,0.8828431713921833
466,0.8826484648418483
467,0.882453875042368
468,0.8822594017495475
469,0.8820650447202616
470,0.8818708037124489
471,0.8816766784851038
472,0.8814826687982703
473,0.8812887744130344
474,0.8810949950915178
475,0.8809013305968708
476,0.880707780693266
477,0.880514345145891
478,0.8803210237209422
479,0.8801278161856187
480,0.8799347223081146
481,0.8797417418576139
482,0.8795488746042832
483,0.8793561203192658
484,0.8791634787746753
485,0.8789709497435895
486,0.8787785330000442
487,0.8785862283190269
488,0.8783940354764709
489,0.8782019542492495
490,0.8780099844151695
491,0.8778181257529661
492,0.8776263780422963
493,0.8774347410637331
494,0.8772432145987605
495,0.877051798429767
496,0.8768604923400404
497,0.8766692961137618
498,0.8764782095360005
499,0.8762872323927082
500,0.8760963644707134
501,0.8759056055577161
502,0.8757149554422827
503,0.8755244139138403
504,0.8753339807626711
505,0.8751436557799082
506,0.8749534387575291
507,0.8747633294883514
508,0.8745733277660278
509,0.87438343338504
510,0.8741936461406946
511,0.8740039658291178
512,0.8738143922472503
513,0.8736249251928425
514,0.8734355644644499
515,0.8732463098614276
516,0.8730571611839258
517,0.8728681182328855
518,0.872679180810033
519,0.8724903487178757
520,0.8723016217596973
521,0.872112999739553
522,0.8719244824622654
523,0.8717360697334194
524,0.8715477613593582
525,0.8713595571471783
526,0.8711714569047253
527,0.8709834604405899
528,0.8707955675641028
529,0.8706077780853306
530,0.8704200918150722
531,0.8702325085648531
532,0.8700450281469229
533,0.8698576503742493
534,0.8696703750605155
535,0.8694832020201152
536,0.8692961310681484
537,0.869109162020418
538,0.868922294693425
539,0.8687355289043652
540,0.8685488644711244
541,0.8683623012122755
542,0.8681758389470734
543,0.8679894774954519
544,0.8678032166780197
545,0.8676170563160566
546,0.8674309962315092
547,0.8672450362469879
548,0.8670591761857624
549,0.8668734158717587
550,0.8666877551295546
551,0.8665021937843771
552,0.8663167316620975
553,0.8661313685892288
554,0.8659461043929217
555,0.8657609389009611
556,0.8655758719417623
557,0.8653909033443682
558,0.865206032938445
559,0.8650212605542794
560,0.8648365860227746
561,0.8646520091754475
562,0.8644675298444249
563,0.8642831478624401
564,0.86409886306283
565,0.8639146752795314
566,0.8637305843470778
567,0.8635465901005964
568,0.8633626923758045
569,0.8631788910090065
570,0.8629951858370905
571,0.8628115766975255
572,0.8626280634283583
573,0.8624446458682096
574,0.8622613238562719
575,0.8620780972323057
576,0.8618949658366369
577,0.8617119295101537
578,0.8615289880943032
579,0.8613461414310889
580,0.8611633893630675
581,0.860980731733346
582,0.8607981683855788
583,0.8606156991639647
584,0.8604333239132442
585,0.8602510424786965
586,0.8600688547061367
587,0.8598867604419128
588,0.8597047595329034
589,0.8595228518265143
590,0.859341037170676
591,0.8591593154138413
592,0.8589776864049817
593,0.858796149993586
594,0.8586147060296563
595,0.8584333543637058
596,0.8582520948467569
597,0.8580709273303372
598,0.8578898516664779
599,0.857708867707711
600,0.8575279753070665
601,0.85734717431807
602,0.85716646459474
603,0.8569858459915857
604,0.8568053183636041
605,0.8566248815662779
606,0.8564445354555728
607,0.8562642798879346
608,0.856084114720288
609,0.8559040398100328
610,0.8557240550150423
611,0.855544160193661
612,0.8553643552047012
613,0.8551846399074421
614,0.8550050141616263
615,0.8548254778274581
616,0.8546460307656008
617,0.8544666728371748
618,0.854287403903755
619,0.8541082238273686
620,0.853929132470493
621,0.8537501296960532
622,0.8535712153674203
623,0.8533923893484083
624,0.8532136515032728
625,0.8530350016967082
626,0.8528564397938461
627,0.8526779656602524
628,0.852499579161926
629,0.8523212801652961
630,0.8521430685372202
631,0.8519649441449825
632,0.8517869068562907
633,0.8516089565392752
634,0.8514310930624863
635,0.8512533162948923
636,0.8510756261058776
637,0.8508980223652405
638,0.8507205049431914
639,0.8505430737103505
640,0.8503657285377464
641,0.8501884692968135
642,0.8500112958593903
643,0.8498342080977176
644,0.8496572058844365
645,0.8494802890925863
646,0.849303457595603
647,0.8491267112673168
648,0.8489500499819507
649,0.8487734736141187
650,0.8485969820388237
651,0.8484205751314555
652,0.8482442527677896
653,0.8480680148239845
654,0.8478918611765808
655,0.8477157917024987
656,0.8475398062790364
657,0.8473639047838688
658,0.847188087095045
659,0.8470123530909872
660,0.8468367026504884
661,0.8466611356527111
662,0.8464856519771852
663,0.8463102515038068
664,0.8461349341128361
665,0.8459596996848957
666,0.8457845481009691
667,0.8456094792423993
668,0.8454344929908864
669,0.8452595892284863
670,0.8450847678376098
671,0.8449100287010197
672,0.84473537170183
673,0.8445607967235041
674,0.8443863036498533
675,0.844211892365035
676,0.8440375627535512
677,0.8438633147002472
678,0.8436891480903096
679,0.8435150628092649
680,0.8433410587429784
681,0.8431671357776519
682,0.8429932937998229
683,0.8428195326963625
684,0.8426458523544742
685,0.8424722526616927
686,0.8422987335058817
687,0.842125294775233
688,0.8419519363582648
689,0.8417786581438204
690,0.8416054600210665
691,0.841432341879492
692,0.8412593036089063
693,0.8410863450994385
694,0.8409134662415347
695,0.8407406669259585
696,0.8405679470437877
697,0.840395306486414
698,0.8402227451455415
699,0.840050262913185
700,0.8398778596816687
701,0.8397055353436254
702,0.8395332897919944
703,0.8393611229200203
704,0.8391890346212524
705,0.8390170247895422
706,0.8388450933190431
707,0.8386732401042085
708,0.8385014650397906
709,0.8383297680208396
710,0.8381581489427014
711,0.8379866077010173
712,0.8378151441917223
713,0.8376437583110438
714,0.8374724499555004
715,0.8373012190219007
716,0.837130065407342
717,0.8369589890092093
718,0.8367879897251734
719,0.8366170674531906
720,0.8364462220915007
721,0.8362754535386261
722,0.8361047616933709
723,0.8359341464548191
724,0.8357636077223338
725,0.8355931453955562
726,0.8354227593744037
727,0.8352524495590694
728,0.8350822158500208
729,0.8349120581479987
730,0.8347419763540156
731,0.834571970369355
732,0.8344020400955703
733,0.8342321854344833
734,0.8340624062881834
735,0.8338927025590264
736,0.8337230741496333
737,0.8335535209628894
738,0.8333840429019428
739,0.8332146398702038
740,0.8330453117713437
741,0.832876058509293
742,0.8327068799882417
743,0.8325377761126369
744,0.8323687467871825
745,0.8321997919168381
746,0.8320309114068176
747,0.8318621051625882
748,0.8316933730898697
749,0.8315247150946333
750,0.8313561310831006
751,0.8311876209617421
752,0.8310191846372773
753,0.8308508220166723
754,0.8306825330071399
755,0.8305143175161379
756,0.8303461754513688
757,0.8301781067207781
758,0.8300101112325535
759,0.8298421888951244
760,0.8296743396171602
761,0.82950656330757
762,0.8293388598755012
763,0.8291712292303385
764,0.8290036712817034
765,0.828836185939453
766,0.8286687731136786
767,0.8285014327147057
768,0.8283341646530922
769,0.8281669688396281
770,0.8279998451853341
771,0.827832793601461
772,0.8276658139994886
773,0.827498906291125
774,0.8273320703883054
775,0.8271653062031915
776,0.8269986136481703
777,0.8268319926358537
778,0.8266654430790771
779,0.8264989648908985
780,0.8263325579845983
781,0.8261662222736776
782,0.825999957671858
783,0.8258337640930802
784,0.8256676414515034
785,0.8255015896615048
786,0.8253356086376779
787,0.8251696982948323
788,0.8250038585479931
789,0.824838089312399
790,0.8246723905035027
791,0.8245067620369692
792,0.8243412038286754
793,0.8241757157947092
794,0.8240102978513685
795,0.8238449499151609
796,0.8236796719028021
797,0.823514463731216
798,0.8233493253175329
799,0.8231842565790899
800,0.823019257433429
801,0.8228543277982968
802,0.8226894675916442
803,0.8225246767316243
804,0.8223599551365932
805,0.8221953027251082
806,0.8220307194159271
807,0.8218662051280081
808,0.8217017597805082
809,0.8215373832927829
810,0.8213730755843859
811,0.821208836575067
812,0.8210446661847731
813,0.8208805643336459
814,0.820716530942022
815,0.8205525659304322
816,0.8203886692196005
817,0.8202248407304434
818,0.8200610803840691
819,0.8198973881017774
820,0.8197337638050578
821,0.8195702074155901
822,0.8194067188552426
823,0.8192432980460725
824,0.8190799449103242
825,0.8189166593704288
826,0.818753441349004
827,0.8185902907688527
828,0.818427207552963
829,0.8182641916245069
830,0.8181012429068397
831,0.8179383613235
832,0.8177755467982079
833,0.8176127992548654
834,0.8174501186175552
835,0.8172875048105401
836,0.8171249577582624
837,0.8169624773853431
838,0.8168000636165815
839,0.8166377163769543
840,0.8164754355916151
841,0.8163132211858938
842,0.8161510730852959
843,0.8159889912155017
844,0.8158269755023659
845,0.8156650258719169
846,0.8155031422503562
847,0.8153413245640577
848,0.8151795727395671
849,0.8150178867036011
850,0.8148562663830474
851,0.8146947117049633
852,0.8145332225965758
853,0.8143717989852802
854,0.8142104407986404
855,0.8140491479643875
856,0.8138879204104199
857,0.8137267580648021
858,0.8135656608557643
859,0.8134046287117022
860,0.8132436615611758
861,0.8130827593329091
862,0.8129219219557898
863,0.8127611493588682
864,0.812600441471357
865,0.8124397982226306
866,0.8122792195422243
867,0.8121187053598341
868,0.8119582556053162
869,0.8117978702086861
870,0.8116375491001181
871,0.8114772922099447
872,0.8113170994686566
873,0.8111569708069013
874,0.8109969061554831
875,0.8108369054453626
876,0.8106769686076556
877,0.8105170955736332
878,0.810357286274721
879,0.8101975406424986
880,0.8100378586086987
881,0.8098782401052073
882,0.8097186850640624
883,0.8095591934174543
884,0.8093997650977242
885,0.8092404000373642
886,0.8090810981690169
887,0.8089218594254742
888,0.8087626837396777
889,0.8086035710447177
890,0.8084445212738323
891,0.8082855343604077
892,0.8081266102379774
893,0.8079677488402212
894,0.8078089501009653
895,0.8076502139541818
896,0.8074915403339877
897,0.8073329291746452
898,0.80717438041056
899,0.8070158939762823
900,0.8068574698065049
901,0.8066991078360639
902,0.8065408079999374
903,0.8063825702332453
904,0.8062243944712492
905,0.8060662806493509
906,0.8059082287030932
907,0.8057502385681583
908,0.8055923101803684
909,0.8054344434756842
910,0.805276638390205
911,0.8051188948601684
912,0.8049612128219493
913,0.8048035922120599
914,0.8046460329671489
915,0.8044885350240013
916,0.804331098319538
917,0.8041737227908149
918,0.8040164083750231
919,0.8038591550094878
920,0.8037019626316685
921,0.803544831179158
922,0.8033877605896821
923,0.8032307508010994
924,0.8030738017514009
925,0.8029169133787089
926,0.8027600856212773
927,0.8026033184174911
928,0.8024466117058655
929,0.8022899654250458
930,0.8021333795138071
931,0.8019768539110534
932,0.8018203885558178
933,0.8016639833872615
934,0.8015076383446738
935,0.8013513533674714
936,0.8011951283951984
937,0.8010389633675252
938,0.8008828582242488
939,0.8007268129052919
940,0.8005708273507027
941,0.8004149015006546
942,0.8002590352954455
943,0.8001032286754977
944,0.7999474815813571
945,0.7997917939536934
946,0.7996361657332991
947,0.7994805968610896
948,0.7993250872781025
949,0.799169636925497
950,0.7990142457445542
951,0.798858913676676
952,0.7987036406633854
953,0.7985484266463253
954,0.7983932715672588
955,0.7982381753680684
956,0.798083137990756
957,0.7979281593774422
958,0.797773239470366
959,0.7976183782118845
960,0.7974635755444724
961,0.797308831410722
962,0.797154145753342
963,0.7969995185151583
964,0.7968449496391125
965,0.7966904390682623
966,0.7965359867457807
967,0.7963815926149562
968,0.7962272566191916
969,0.7960729787020041
970,0.7959187588070253
971,0.7957645968780003
972,0.7956104928587873
973,0.7954564466933577
974,0.7953024583257956
975,0.795148527700297
976,0.7949946547611703
977,0.7948408394528348
978,0.7946870817198218
979,0.794533381506773
980,0.7943797387584406
981,0.7942261534196872
982,0.7940726254354851
983,0.7939191547509162
984,0.7937657413111715
985,0.793612385061551
986,0.7934590859474628
987,0.7933058439144236
988,0.7931526589080578
989,0.7929995308740971
990,0.7928464597583806
991,0.7926934455068544
992,0.7925404880655704
993,0.7923875873806876
994,0.7922347433984703
995,0.7920819560652884
996,0.7919292253276172
997,0.7917765511320369
998,0.791623933425232
999,0.7914713721539915
1000,0.7913188672652085
1001,0.7911664187058793
1002,0.7910140264231039
1003,0.7908616903640852
1004,0.7907094104761285
1005,0.7905571867066421
1006,0.7904050190031358
1007,0.7902529073132214
1008,0.7901008515846122
1009,0.7899488517651226
1010,0.789796907802668
1011,0.789645019645264
1012,0.7894931872410268
1013,0.7893414105381724
1014,0.7891896894850166
1015,0.7890380240299741
1016,0.7888864141215592
1017,0.7887348597083849
1018,0.7885833607391622
1019,0.7884319171627009
1020,0.788280528927908
1021,0.7881291959837888
1022,0.7879779182794455
1023,0.7878266957640773
1024,0.7876755283869801
1025,0.7875244160975465
1026,0.7873733588452652
1027,0.7872223565797205
1028,0.7870714092505926
1029,0.7869205168076568
1030,0.7867696792007836
1031,0.786618896379938
1032,0.7864681682951797
1033,0.7863174948966627
1034,0.7861668761346344
1035,0.7860163119594364
1036,0.7858658023215035
1037,0.7857153471713634
1038,0.7855649464596367
1039,0.7854146001370369
1040,0.7852643081543693
1041,0.7851140704625315
1042,0.7849638870125126
1043,0.7848137577553936
1044,0.7846636826423464
1045,0.7845136616246339
1046,0.7843636946536097
1047,0.7842137816807178
1048,0.7840639226574925
1049,0.7839141175355577
1050,0.7837643662666274
1051,0.7836146688025046
1052,0.7834650250950816
1053,0.7833154350963396
1054,0.7831658987583483
1055,0.7830164160332658
1056,0.7828669868733384
1057,0.7827176112309001
1058,0.7825682890583727
1059,0.7824190203082653
1060,0.782269804933174
1061,0.7821206428857818
1062,0.7819715341188583
1063,0.7818224785852596
1064,0.7816734762379278
1065,0.7815245270298908
1066,0.7813756309142624
1067,0.7812267878442415
1068,0.7810779977731123
1069,0.7809292606542438
1070,0.7807805764410899
1071,0.7806319450871885
1072,0.7804833665461621
1073,0.7803348407717171
1074,0.7801863677176434
1075,0.7800379473378144
1076,0.7798895795861869
1077,0.7797412644168007
1078,0.7795930017837783
1079,0.7794447916413247
1080,0.7792966339437274
1081,0.7791485286453557
1082,0.779000475700661
1083,0.7788524750641763
1084,0.7787045266905158
1085,0.7785566305343753
1086,0.7784087865505309
1087,0.7782609946938399
1088,0.7781132549192401
1089,0.7779655671817494
1090,0.7778179314364656
1091,0.7776703476385669
1092,0.7775228157433104
1093,0.777375335706033
1094,0.7772279074821508
1095,0.7770805310271586
1096,0.7769332062966301
1097,0.7767859332462176
1098,0.7766387118316515
1099,0.7764915420087403
1100,0.7763444237333704
1101,0.7761973569615062
1102,0.7760503416491888
1103,0.7759033777525374
1104,0.7757564652277474
1105,0.7756096040310916
1106,0.7754627941189192
1107,0.7753160354476556
1108,0.7751693279738028
1109,0.7750226716539383
1110,0.7748760664447158
1111,0.7747295123028644
1112,0.7745830091851882
1113,0.7744365570485671
1114,0.7742901558499554
1115,0.7741438055463824
1116,0.773997506094952
1117,0.7738512574528423
1118,0.7737050595773056
1119,0.7735589124256682
1120,0.77341281595533
1121,0.7732667701237643
1122,0.7731207748885183
1123,0.7729748302072118
1124,0.7728289360375378
1125,0.7726830923372621
1126,0.7725372990642227
1127,0.7723915561763307
1128,0.7722458636315684
1129,0.772100221387991
1130,0.7719546294037248
1131,0.7718090876369681
1132,0.7716635960459904
1133,0.7715181545891326
1134,0.7713727632248065
1135,0.7712274219114946
1136,0.7710821306077504
1137,0.7709368892721976
1138,0.7707916978635302
1139,0.7706465563405123
1140,0.770501464661978
1141,0.770356422786831
1142,0.7702114306740446
1143,0.7700664882826614
1144,0.7699215955717933
1145,0.7697767525006209
1146,0.769631959028394
1147,0.7694872151144306
1148,0.7693425207181176
1149,0.7691978757989096
1150,0.7690532803163299
1151,0.7689087342299692
1152,0.7687642374994863
1153,0.7686197900846071
1154,0.7684753919451256
1155,0.768331043040902
1156,0.7681867433318647
1157,0.7680424927780078
1158,0.7678982913393929
1159,0.7677541389761477
1160,0.7676100356484664
1161,0.7674659813166093
1162,0.7673219759409025
1163,0.7671780194817382
1164,0.7670341118995742
1165,0.7668902531549336
1166,0.766746443208405
1167,0.7666026820206421
1168,0.7664589695523633
1169,0.7663153057643521
1170,0.7661716906174567
1171,0.7660281240725895
1172,0.7658846060907273
1173,0.765741136632911
1174,0.7655977156602457
1175,0.7654543431338999
1176,0.7653110190151063
1177,0.7651677432651605
1178,0.7650245158454217
1179,0.7648813367173124
1180,0.7647382058423178
1181,0.764595123181986
1182,0.764452088697928
1183,0.7643091023518171
1184,0.7641661641053891
1185,0.7640232739204418
1186,0.7638804317588352
1187,0.7637376375824911
1188,0.7635948913533932
1189,0.7634521930335866
1190,0.7633095425851778
1191,0.7631669399703346
1192,0.763024385151286
1193,0.7628818780903218
1194,0.7627394187497927
1195,0.76259700709211
1196,0.7624546430797455
1197,0.7623123266752314
1198,0.76217005784116
1199,0.7620278365401837
1200,0.7618856627350146
1201,0.7617435363884248
1202,0.761601457463246
1203,0.7614594259223691
1204,0.7613174417287445
1205,0.7611755048453813
1206,0.7610336152353484
1207,0.7608917728617728
1208,0.7607499776878406
1209,0.7606082296767963
1210,0.7604665287919429
1211,0.7603248749966415
1212,0.7601832682543116
1213,0.7600417085284303
1214,0.759900195782533
1215,0.7597587299802123
1216,0.7596173110851187
1217,0.7594759390609599
1218,0.7593346138715009
1219,0.759193335480564
1220,0.7590521038520283
1221,0.7589109189498296
1222,0.7587697807379609
1223,0.7586286891804712
1224,0.7584876442414662
1225,0.7583466458851078
1226,0.7582056940756142
1227,0.7580647887772595
1228,0.7579239299543734
1229,0.757783117571342
1230,0.7576423515926063
1231,0.7575016319826632
1232,0.7573609587060647
1233,0.7572203317274181
1234,0.7570797510113857
1235,0.7569392165226849
1236,0.7567987282260875
1237,0.7566582860864205
1238,0.756517890068565
1239,0.7563775401374565
1240,0.7562372362580849
1241,0.7560969783954944
1242,0.7559567665147828
1243,0.7558166005811021
1244,0.7556764805596579
1245,0.7555364064157094
1246,0.7553963781145692
1247,0.7552563956216035
1248,0.7551164589022316
1249,0.7549765679219256
1250,0.754836722646211
1251,0.7546969230406662
1252,0.7545571690709215
1253,0.7544174607026609
1254,0.7542777979016202
1255,0.7541381806335875
1256,0.7539986088644034
1257,0.7538590825599605
1258,0.7537196016862031
1259,0.7535801662091278
