2.723903505976280837e+00
2.864819444878147436e+00
2.943973329645508841e+00
3.001928994301399811e+00
3.053394226603009631e+00
3.091324601890619306e+00
3.117273630062780576e+00
3.145275834919637248e+00
3.171364491040597589e+00
3.294789213397899985e+00
3.359126449012441284e+00
3.401888491094482880e+00
3.431138649892583103e+00
3.451102465394548346e+00
3.465018157660630926e+00
3.481503260547423206e+00
3.493291318072795359e+00
3.504796814148622541e+00
3.566705701199731848e+00
3.596107665515400065e+00
3.618425055489378206e+00
3.634099879252798093e+00
3.645910481523889857e+00
3.652169682672201212e+00
3.660243295383597051e+00
3.667673519991693443e+00
3.671610714235199247e+00
3.707296919769155874e+00
3.726244288506755709e+00
3.738267724316108431e+00
3.745231506091613927e+00
