2.824855998287217673e+00
2.937038596707336247e+00
3.012973765272500160e+00
3.064367501843573205e+00
3.104456175825229813e+00
3.137083078571999195e+00
3.160850911550640685e+00
3.194545021077614955e+00
3.212001194030990270e+00
3.323262782250366421e+00
3.385273685995312754e+00
3.423917684755485524e+00
3.443832649585917061e+00
3.469806470598026493e+00
3.486506522527565100e+00
3.499963557114983637e+00
3.513494307665027794e+00
3.518276064703207862e+00
3.580973274403008944e+00
3.610078089413302660e+00
3.630122594622865240e+00
3.640835443179303077e+00
3.657660850782105122e+00
3.664291681038561066e+00
3.671117701226950025e+00
3.678195867403609487e+00
3.683979221665873105e+00
3.714293708372919944e+00
3.734983367822581890e+00
3.745005536891331310e+00
3.751195656045077875e+00
