Plot 1,Plot 2
1.2197932769289002,1.107277518657228
1.1535292074067822,1.0523914848757285
1.2014721574588008,1.0012674618203667
1.1792825608299493,1.0613045155308936
1.2267032665024515,1.0645752741559869
1.3001534750135397,1.0819098470655422
1.3340087271756156,1.0818154291071453
1.422221768474511,1.0582073422853178
1.345865906546294,1.0867508815412754
1.2795995041235861,1.041066860765808
1.2540723249537846,1.0511526071586887
1.320656466672648,1.0583894839653598
1.3185569431654511,1.0629688785316933
1.2757566964575282,1.0828293721927722
1.1274262947382705,1.0927255929410784
1.1050335966582552,1.07295607385531
1.1770868574561748,1.0992836094471996
1.084823439740883,1.1248926851552836
1.1679928060570175,1.0703013312405008
1.1904702305532744,1.1363036894746705
1.2487951718827355,1.1030564730711174
1.2224982115694039,1.0499567422446199
1.3002275786961144,1.0454712897826872
1.2039834903863178,1.0367933026939438
1.204671411667262,1.0179310527637748
1.2578046454204985,0.9946253331233718
1.1991074672547635,1.0651583026632052
1.2044727827873394,1.0925805651838922
1.2331509930504276,1.0441384946377066
1.2660261262802328,1.0605040639339627
1.2222157143089436,1.1126794600165382
1.3248848265650779,1.0451141366942662
1.3107491565713443,1.0693742912560265
1.2178290789456951,1.0673981157997792
1.306867644754464,1.0404036624753725
1.2242727206882198,1.0586812311368856
1.3860937861232394,1.0566210170775359
1.333313534150059,1.1701954943647837
1.3144777682425377,1.1064856674002594
1.2435525860026682,1.0692165973928913
1.3044760588159294,1.0535296954545723
1.293497932908204,1.0604239056706999
1.2435443122437237,1.0883124897464658
1.2077859178950066,0.9819929671820872
1.1451873742565757,0.9857873047776123
1.1786998419589823,1.0281395435342067
1.163591198327027,0.9937600895275847
1.211760668556002,0.9969901454838791
1.2086529893702076,0.9942574176339428
1.3032878926058948,1.030861631013953
1.2298774633247227,1.107195575260068
1.241925425742698,1.1758510610465287
1.1943594435648652,1.1093216739653404
1.1180456640104455,1.1526569777580207
1.1225215028461055,1.0594204928019273
1.1451207253945987,1.078509081100558
1.2963400667613254,1.031336110362478
1.3559717080041145,1.0967139446172465
1.4084391750154015,1.0293541480227553
1.6036616488520823,1.104949652967783
1.620621082140665,1.1494059573364503
1.4929706928771656,1.0761018698008311
1.4585591381794973,1.1148143715994232
1.377309460481225,1.1475065369265403
1.4495172380206627,1.1114155821957088
1.3638309693344373,1.076768267257862
1.3159018616344107,1.0408920543888436
1.451123576345143,1.1570156834462715
1.5398062540282766,1.195873581742076
1.3771438128165943,1.11756854978273
1.3197142171971992,1.0252000268928745
1.366504061694554,0.9774197442427177
1.4418336659459468,1.0003003736900902
1.547968992698454,1.0821513453321538
1.6465926890916063,0.9974107130865432
1.6597514474805457,1.0586933088023505
1.6413015698638977,1.0391551292905774
1.533604821969193,1.0648427966077791
1.3542388895090678,1.1178758557387416
1.2838356606534505,1.0965703394484698
1.2505201160081338,1.0506647582393578
1.1728793153848953,1.0338240705322992
1.1743926148636958,1.1117163292702525
1.21133897021896,1.163842483693549
1.3232213519638167,1.1188017066979383
1.271812737704117,1.0408013289828302
1.2328578124817975,1.0424691654321139
1.3612589836738376,1.0902865410229508
1.4503812484277414,1.0583388992555585
1.862083394548452,1.0527894295809783
2.2511807168762465,1.0148009393981827
2.1360177479729123,1.0408500979151327
2.119777472583537,1.0522633619987858
1.8160993383702213,1.1013904014667386
1.6896685795003294,1.0458090925584738
1.6663785196159564,1.0349502478741617
1.586570023464137,1.057607891953647
1.5032427651541767,1.0001831343977339
1.4675257733288893,1.0419918169246283
1.5083956561520844,1.0622140639848459
1.523463976679,1.0487135896627764
1.5240742665013418,1.1355739750446292
1.6202533829181567,1.1102667383945186
1.5700234119254006,1.1065713151921095
1.494702775738268,1.1498484975016159
1.4370836149629969,1.1144247439934243
1.458776925998091,1.0531991706002726
1.560295751207945,1.0129436052162653
1.5609622651075203,1.0188504473167281
1.3834973832285455,1.1215028440213184
1.3180016304005508,1.094163577584087
1.2973392736231104,1.061664218354068
1.2853021461725762,1.109928485472958
1.351817086139319,1.1243025776518625
1.234749542316777,1.090943712136837
1.277692065667625,1.1584122011887688
1.2538748762278777,1.0236606511255015
1.2379867821049853,1.08953600698512
1.3313991997727588,1.0733218928328294
1.3747232725527878,1.0818438799547034
1.6031226034531674,1.0539905356693298
1.656823885299027,1.001330502872358
1.7271713074725101,1.042436927316836
1.625331530056368,1.0458530461592082
1.53906162640499,1.0384672787430158
1.5486745420989385,1.0695859167137487
1.4417887367516795,1.0480132324012215
1.3165144466409064,1.079890397840982
1.2483714471277279,1.0867257329800801
1.2663151559272785,1.0388020073554893
1.283323961619302,1.022924357651693
1.3387875759943337,1.0383301264853517
1.2437982135489303,1.069279696849692
1.1112998386442379,1.0674860551445322
1.174634673986131,1.0672682277872998
1.1839363834652215,1.0603581033734846
1.2136135320911885,1.0799979369672328
1.2199224102950204,1.1425020197311802
1.178044729599204,1.106533164076763
1.2111514841653837,1.0895062629938552
1.2474941718525538,1.093509731957255
1.315925817593782,1.1412891356148143
1.4179535779399992,1.1158072939280352
1.4177860401190625,1.0625909580620112
1.3792641676911759,1.0548429143076543
1.3314232119784462,1.06287965652715
1.3046276789036741,1.1088915236254746
1.3767510665809888,1.0597553065895005
1.4046298099613592,1.027492886960169
1.3237003380024464,0.9795168312841264
1.2438347032217345,1.0538999689388946
1.1739129668745705,1.0415679154667672
1.1831198277809007,1.0048057771049808
1.1362261184024642,1.0504605483962361
1.2919850435782807,1.075329095430208
1.3302361443822768,1.0775132879076852
1.381086432653122,1.0414255202104579
1.4266042073999774,1.022292869074684
1.6409979515892241,1.0570272054082908
1.602791941487143,1.0377885869696395
1.6253327280034862,1.025567694114576
1.386028952142114,0.9923349836233878
1.5466214269701835,0.999046445683614
1.7692687388764936,1.114531838320184
1.8819966879430954,1.0958161809553615
1.939944458095758,1.0630821262725967
1.9047289038079782,1.0013356370402118
1.7316474902911256,1.0775405644257086
1.5497544320030627,1.134570940455314
1.5154967760769875,1.1193945024557421
1.510983070581499,1.1756217528725774
1.4061717164270722,1.1238784489922986
1.3226101376515875,1.1224607973916785
1.3118006391942123,1.0948476206205913
1.325255417619197,1.0181447880970158
1.3102558079267865,1.0095868029708588
1.2278163354950724,1.0544253835591086
1.2067196422688036,1.0119111873976205
1.1446350658310427,0.9790258116864561
1.1943664195515975,1.0597658095907805
1.3390200987454874,1.0705982654274642
1.3170574112806754,1.0403557995012545
1.428907616646178,1.04290484943464
1.4769046445629166,0.9974978177707998
1.5924021164728714,1.0503630845173975
1.5685334864581628,1.0670642119827363
1.478958307862479,1.0635603889361214
1.4066383163390948,1.0321292934213757
1.3326189987624104,1.123629276067647
1.2538287712437857,1.0215529712995919
1.3102627590002782,1.0317041871677206
1.3414560303021896,1.0528126305787724
1.3660664129997013,0.992747164494435
1.2642610211234533,0.9755721758673259
1.246362583675533,1.0331066298100344
1.3607449054756646,1.063976712383356
1.394550522353692,0.9774031243048557
1.3373113203088511,0.9986792797237017
1.338215517623885,1.0075470093525352
1.4448294036194862,1.081673492121965
1.5084030783492057,1.1273741270087598
1.8091990460372593,1.0283397846533582
1.7541462005258306,1.0465422809343794
1.5927062235866192,1.0605218750723258
1.5786491354239363,1.0747152389701529
1.4952523173133678,1.0310163370126297
1.3288315295519946,0.9941767479804065
1.2663519337669704,1.0642704784692694
1.1896384358906458,1.130212668705288
1.2716167426064042,1.093455502658471
1.248756622584721,0.9845385842830682
1.2579188169764317,1.0331880059092737
1.2516090628589411,1.0348124854326937
1.3946562548959809,0.9952916527491034
1.5267963390600499,1.004551868898688
1.4295740410745181,0.9863164327533269
1.7174712933526604,1.0704995595812972
1.8143732683656226,1.0791408228173638
1.667898841435469,1.1316527400497722
1.3860370770619639,1.0919307432904104
1.2577903806828168,1.0458303586314275
1.2942505363054069,1.0038499166164205
1.2253512137861582,0.9556089639898941
1.2661723001182403,1.0083339145808763
1.2318031996364345,1.0282103872749166
1.247053730097765,1.0452185637038673
1.2366681439413578,1.0731883733202565
1.2164110529554728,1.0996436172452804
1.2241770312339795,1.0502973442147396
1.2035001136946575,0.9851576016639733
1.2378798602192203,1.0657196669181142
1.2423611882977061,1.090277338315521
1.337140691522973,1.0870624954225312
1.2919613264246144,1.0068836866797775
1.2695698090034278,1.0404316359205206
1.3512607200258346,1.001757989926458
1.6098978388617078,1.024508690913446
1.7587424436497618,1.0726641950986366
1.7279339294037024,1.099452913849761
1.5340376631475268,1.0497819040579677
1.6289617701570762,1.048674826128766
1.8732241173279318,0.9841750903764056
2.329184932097868,1.052150703475171
2.25391009290707,1.0512365482084203
1.9584379645712764,1.1430807905360627
1.8852427908893972,1.13834206037557
1.7851352850407114,1.0997363322368687
1.5796059510891762,1.0610801659048592
1.5467033548415203,1.1919641622856383
1.5723843939698794,1.1940230082063708
1.5447851582289567,1.1586366729681699
1.458868021673355,1.1163004344376302
1.399136531672258,1.1235156444436443
1.2461241311459343,1.1232644650473849
1.172779317405685,1.1396520826700594
1.2204154946544907,1.1244810329390496
1.2491143867027685,1.0368012691709776
1.2244474752463583,0.9316488367243179
1.174707854938631,1.016265057995343
1.1919999264109529,1.0650547402786867
1.2737626493535659,1.0974853969333431
1.283792566741435,1.0520693762806206
1.3496229391863204,1.1131358226094368
1.3730743024519116,1.0911045227485459
1.3049379439386146,1.0864939807102125
1.4308458685947507,1.0946646320298423
1.6864109751831249,1.0523759235215357
1.7247242477388773,1.0710765494213725
1.756362492612823,1.0851788877047859
1.836961922472321,1.1168332898036322
1.7569881394095965,1.088079689640091
1.6216170426504346,1.0115451918469083
1.4500116429087466,1.0686298459211065
1.2889036962088714,1.0818760323618557
1.2573010934531472,1.1026071765618772
1.3206754139667272,1.1289763260689065
1.3583236384623834,1.0725388216804537
1.399147341843605,1.0915759164961112
1.437946246738696,1.0766843762765501
1.5038675360353522,1.0730867236137163
1.5055038489436725,1.044554734972174
1.4312904054633098,1.1200670369796804
1.35054020490588,1.0921297202410345
1.395705088366921,1.0875522962323112
1.480608575806939,1.0569944469325225
1.4798513006200462,1.0144631698552167
1.4505246612060916,1.0328310837494337
1.363189401297473,1.0635731123762238
1.220691773674644,1.0138825176347435
1.143700605021559,1.013156662879761
1.1666663225509357,1.0767113461763285
1.1831951056841423,1.0379670791927278
1.2219397522504254,1.0554070838464287
1.3783577811468293,1.0948031459989434
1.5281597734028056,1.0328134744277224
1.642443205403815,1.0568249562786427
1.729795053444023,1.0127414814599867
1.827656025670507,1.052474178730308
1.8494864559664166,1.093728538390841
1.7221270863367257,1.0556403086207538
1.624301779353066,1.0375653945983292
1.4649949038961743,1.1167053755961949
1.4875979072833445,1.1112088261006647
1.5262005989417582,1.0399116313451104
1.4537468074031394,0.997108127899915
1.335973990680263,1.1409809563552518
1.2980395319712121,1.0603753098893665
1.170663786506339,1.0988506114966459
1.1708102527032234,1.0273841838649118
1.1596585281026899,1.0634320739019025
1.2170717640277147,1.0251290128898616
1.2219023249147418,1.0814802586330745
1.296921240093417,1.032732701462466
1.207271916672872,1.093979457705496
1.1664925211006172,1.080725768223681
1.2511819330473841,1.0622300924852386
1.2971186462578315,1.1021276291042588
1.380706927787049,1.0405018479397303
1.2518082002055992,1.0333232586448704
1.2338100850472742,1.042672790279802
1.2295971864202173,1.1001670477183618
1.4526576244241443,1.1141810994189725
1.7342418848452612,1.062663346254703
1.564733382369582,1.081508985043133
1.456480731916881,1.0168285105735249
1.4108235620053118,1.0458594971938524
1.5008894565803457,1.0174911194862029
1.6887198803142016,1.0255266982697262
1.7854710984081874,0.9818210706038542
1.7136505509264581,1.0831857548412447
1.7990567692028587,1.0569926713265396
1.7436085278264295,1.057294862279118
1.721184828236469,1.0183529674391272
2.0955378397626054,0.9757054014089495
2.484291128692219,1.1418069878072283
2.2977251258182627,1.1180629238133681
2.055286593888472,1.199851442176968
1.8376618297765213,1.1755727296623915
1.6846742533213785,1.1399586068419556
1.3938870010482742,1.0736071958545361
1.3014777862826314,1.0519973124502962
1.2249492204346826,1.0354916723484175
1.3516431287249895,1.0538334419045063
1.3862405549234118,1.0681286563011825
1.4451672136156721,1.0309219707258492
1.389753032871043,1.0594263298346502
1.3901909517615274,1.0176875733166721
1.3213851880162357,0.977602418116773
1.3651719426253228,1.0554611362879964
1.435741046373166,1.070866358148206
1.5159425540264637,1.1096670800725716
1.5213763546972872,1.1110331075001882
1.5455110320563301,1.195509522688993
1.6835681628154036,1.0854031108850404
1.8781149326659237,1.1170806479789896
2.157565680508337,1.1552260129057483
2.094422365577454,1.093708191899561
2.095143819473283,1.0946415053321648
1.9166075179713962,1.1165363791546847
1.5628481571944242,1.0800899439694096
1.4308364212211477,1.1100292979449666
1.3032259606447203,1.1080765919320408
1.2521593493524446,1.159814840785033
1.1769460270221925,1.1126068191703096
1.2748228331362117,1.0419753419196565
1.5591022254785558,1.114893880965342
1.7541473978574824,1.1160471509923944
1.5925311059098644,1.0364096955909803
1.5988096014480575,1.1372279587085765
1.5428601231539136,1.070253818404494
1.4974930894858438,1.117300423353096
1.3218471770422369,1.190178774438932
1.2568648772035942,1.1627285206198419
1.2772002426654394,1.1467912199978063
1.3703071177524713,1.0511903627682435
1.4416677094804624,1.1418544822370027
1.4623823299334842,1.0942132046302764
1.3957387213018444,1.1614437923364145
1.2998977910362999,1.1195935781177757
1.2934042003918416,1.0889599524129991
1.1912539369573423,1.0707250517269447
1.231105629743072,1.0694353980772222
1.1991467947380732,1.0601697407873276
1.122798550359195,1.048772797165243
1.1720511654051127,1.0903907651455975
1.1741277871359215,1.0302573523931695
1.2316281035603343,1.0198643899932647
1.2145798062204487,1.0824376774248587
1.2557073082608492,1.0536129213244256
1.240873474405031,1.1172999650481965
1.3262727366475235,1.1530585356152654
1.3604250534162068,1.0591188439403485
1.4231077968292758,1.0379706811409763
1.464307362777695,1.0903645156903237
1.6832626920617868,1.026555118154562
2.170200683330815,1.0901492906202734
2.4355239792464047,1.0521501763208387
2.2674109933862887,1.089489954537322
1.981185925452308,1.034769339572156
1.8661625741564944,1.041388793413003
1.7665886743357833,1.001502025286966
1.7288420278084589,1.0175508977804937
1.8434772143950267,1.0549836414922993
1.6273984984095955,1.0833182854279004
1.4472581282390942,0.9932424132747733
1.5103808518517825,0.999863099740162
1.6561606834398672,1.1039655203113707
1.8960506386817282,1.1811690726549302
1.8692289100903121,1.1157884421462791
1.972000902618392,1.0477246155171565
1.7405206605784793,1.1628848109497223
1.733080699155749,1.0295750480467125
2.0134074848527437,1.0099603588512693
2.210249683431867,1.0086027102049941
2.068856622000557,1.066472089262437
2.0860971642577772,1.0707245250165822
2.1740395114106845,1.1015765216231035
2.2442922693848075,1.074191677013305
1.989989518553556,1.0410287364565571
2.076149282624695,1.074206063923702
2.4625231460509514,1.0604029081209134
2.3556796084788227,1.0041134015455264
2.3475884107738834,1.0586184604967375
2.2997182386228556,1.0923160513866401
2.3377589109836086,1.0036880629566292
2.5320860190590118,1.0103348991908596
2.451904626969901,0.9947286310579061
2.3788948011179945,1.0341522425823595
2.1302392087937494,1.0922893869583932
1.8015972122901796,1.0101991903793506
1.5993879688765122,1.041754422882273
1.5088624378245168,1.140547611828042
1.4891784865816413,1.1479161501447723
1.2636438923778868,1.0768166440120688
1.25495068525414,1.0149258419870306
1.3077123296043807,1.0482602496131117
1.2013158124159626,1.1127593154566955
1.2185745341804228,1.0589345618419814
1.4063449460379502,1.0642849012879343
1.284260715857284,1.0672211662895768
1.1619148634302046,1.040485929529533
1.130186789966041,0.9507921978317821
1.2257438724318221,0.9789451929866111
1.3907929344410677,1.0711486656194433
1.724167173241122,1.0263169861035637
1.953642401127712,1.0740244600771784
1.6853506027562728,1.0493623532622978
1.5301900651357427,1.068749695909566
1.6613326351638376,1.1057025577270658
1.5730495854774595,1.105680217902004
1.6103435790054332,1.14096025324136
1.6825164620614999,1.1537438919051843
1.7913494170667543,1.1726717009663918
2.032272141647903,1.062735384024579
1.826488992201137,1.0217797458041797
1.6704020038980132,1.0471763439940236
1.7200798847313048,1.0054278341833969
1.7498371439328904,1.0799074722468658
1.6302743231541696,1.0654396073013752
1.575883851433997,1.0821135667370039
1.830395464904088,1.0472466113363594
1.820265500265287,1.0475305686232053
1.617504455296703,1.0751888696625787
1.423848647026671,0.9692324871891767
1.4033538888583648,1.062972040398337
1.452963212177895,1.091237284896083
1.3053402631445101,1.1124025934120583
1.2197936664539366,0.9612721135621778
1.2566810099799006,1.0470126802940205
1.3338437531502891,1.0100964159823735
1.1268370105792453,1.0712779780064183
1.1850719085911945,1.021216657747503
1.3163652083893382,1.032667892245846
1.3346110884826903,1.0538077420993703
1.5258755202014544,1.0660574913112284
1.6403020010232527,1.0137029162352165
1.6502072480152592,1.1005325388481861
1.66621158920197,1.1023972951339749
1.6968753951732047,0.9955297923443419
1.595934852038562,1.0557156271445647
1.5853079882496885,1.0576550588668785
1.6245240280777629,1.099296453868096
1.669135345727569,0.9952491443002492
1.5745459379811213,1.0163080856833644
1.6267184609016687,1.0481413957764973
1.6341502600771227,1.1028668247699016
1.7719520241623457,1.100053045011445
1.7063200705171533,1.1021866724634528
1.6129323656727106,1.043920530948271
1.5543560769693723,1.0097082679577545
1.5360957724196618,1.021755474474945
1.4433443374318682,1.0004433959554562
1.3930088267504919,1.0340044885861066
1.424419996758698,1.0155331357230084
1.4491114355935377,1.0909129000163613
1.3480092553927656,1.0209515558820297
1.38984273861576,1.071001822945724
1.1786516132821645,1.1015900923108282
1.1617489590846501,1.0341992542179994
1.3362839404889122,1.071755090891556
1.4477484833134369,1.0685271866535155
1.335529672293456,1.1435657917143536
1.2469705763300154,1.069779763605342
1.2882109452358619,1.1189884179175482
1.3320625427625388,1.016905315062683
1.3444756533261766,1.0397935010035217
1.304098280131321,1.0994468866030584
1.3964896576140706,1.0402236139079983
1.5570786885131709,1.0526191918077563
1.7399284042960206,1.1830061701179853
1.7289332108010995,1.1088484146041573
1.5440793097818086,1.04479148194187
1.383912332766089,1.0869689541043326
1.3776809057306014,1.0652739917414669
1.2561846076409575,1.115987695333416
1.2678367655427378,1.098982370074686
1.3226653535602848,1.031726031505214
1.3131697696763698,1.0393712908862567
1.2294708214728696,1.0472552229394072
1.2274971194443645,1.0735703552534268
1.2921608175380237,1.0077449753942884
1.2274934404542819,1.0839873803340319
1.307845670198921,1.051834518238324
1.3814357486004436,1.0426393003931254
1.3685190404154883,1.0863338769429565
1.225203081516868,1.0374570450698197
1.2657766638094776,1.1059191349188902
1.3608859406302056,1.0684734392704438
1.3802674685331915,1.1138709150427328
1.3560208723947271,1.2393602868651439
1.3177379943017375,1.5541023630602597
1.3999916882981984,1.8687210850623084
1.5287392257079915,1.3454629496108585
1.5768689976085901,1.107751052417879
1.5940180108455217,1.1051684482541164
1.6696607611396221,1.09839543086376
1.7741687341034675,1.0922637049455741
2.137119978776852,1.067085802851881
2.1953289187664575,1.1254140707721425
2.051670625488555,1.04367344583479
2.163725305338397,1.049736025300641
2.392595048173917,1.0265800598149253
2.7765122350220297,0.9741890440067669
2.9912129368991778,1.0019487045878108
3.1825140566939862,1.0271172748788848
3.333617808287057,1.0378715018070825
3.1848382159918156,1.0635031815199771
2.98492047381561,1.0639775755076282
2.74866159050769,1.0097673717074926
2.253470421971106,1.0471650572590383
2.0394394172872294,1.034860893029793
1.8995594368008593,1.0360598501927902
1.8541225435514535,1.095090084838683
1.6970584304274037,1.075749955778777
1.5776450420547121,1.0576232396397411
1.5943369618291985,1.090423812928119
1.5477897339832376,1.119807897765336
1.3176881125734912,1.1314707283003258
1.3703662493248527,1.0167807773208195
1.3245799203183646,1.0949704766478146
1.2149363678976914,1.075272405458859
1.2902260244742647,1.0139420098246157
1.1879390860136707,1.0933518868800303
1.3555067070578326,1.0445199004213053
1.3154431538652025,0.9874382392480053
1.405262998083112,1.0403587282029043
1.518430389332345,1.1499030986495908
1.4828311784224781,1.0927502087600725
1.3911292077770878,1.0828182711914793
1.40513207221631,1.0843202630088438
1.466628944245656,1.0812043847568573
1.530481853853507,1.0256724239833155
1.4800957289032823,1.087451189103889
1.4631122772728027,1.0374172636212773
1.4216776657790946,1.0641737942924803
1.3536478294037972,1.0762525501319113
1.2744797132251602,1.153281847930592
1.286449452285259,1.1540518254608743
1.3865345666632929,1.0805399984337865
1.4743766595252528,1.0708521248236649
1.4355102605288603,1.0781115837693924
1.4252137809658274,1.0913493993158128
1.3116723189667774,1.0612062475509765
1.3375447004736671,1.017906992897874
1.3518573547252721,1.093422553122221
1.3500010479206561,1.0475709106302489
1.2658400032693997,1.0434758854944468
1.3044735819727895,1.186095789625013
1.413039030995153,1.079827836856748
1.3811476470658202,1.0397346751882557
1.3526867381218584,1.0183303239030626
1.1435774948781483,1.0433951358451077
1.2415869597060278,1.14431170033732
1.3148430590326565,1.133202606342927
1.3082808655435678,1.0436971114305955
1.2903272526075473,1.0164810469725352
1.3864646686739126,1.0686367992076011
1.3661340526276406,1.0923969383838124
1.3497144533884475,1.1268408674375916
1.4073504740141098,1.0519187482579977
1.5196763765668693,1.0539497297446891
1.640171975016518,1.0071203446881576
1.8306642906825232,1.0423667644745471
1.8693256486150363,1.0318269412729926
1.684986145021465,1.004680158629827
1.5720797502751616,1.0153543574235484
1.395101514741363,1.0941829698548917
1.193391458920825,1.0343415761680212
1.166400904812582,1.1043242624822711
1.1753719194516745,1.0087585864585589
1.2550628022720536,1.098466587559737
1.3076376078178609,1.0661297786157982
1.277952146288093,1.1589605392662992
1.2289779791260715,1.084571501316924
1.2539819223749624,1.0650678125391293
1.186544232616202,1.079955751660206
1.3809935962164197,1.0378765611306364
1.4694154094020737,1.05955226666088
1.509658642402696,1.0543334865898426
1.4693084656969673,1.1136599344193556
1.6636452155765942,1.17376840893993
1.8184303032993168,1.0673921825121098
1.7025549533847195,1.052446575076804
1.5791726840374203,1.0462824917389824
1.4862429330907843,0.9991976836195698
1.3713607662379024,1.0408416978799944
1.2944021990062302,1.0801898516736745
1.2244064844396096,1.0798382368077846
1.2641143344408532,1.0749739326076726
1.1878421671301083,1.071612778812715
1.1877022985551287,1.0499276418612948
1.2903618857000487,1.1212757740601924
1.3208394346926216,1.1195949901987405
1.570659808926844,1.0631218117918144
1.5235612002881964,1.0791371588063727
1.3799300771496266,1.0929284114283722
1.3614112839584656,0.984229184566602
1.2697752416576795,1.0506038234597508
1.1958729508733865,1.096831849753765
1.1350442688070261,1.0316509879334645
1.0739396861905832,1.0696698771984707
1.1232841465078247,1.088972569127594
1.190271417024127,1.0856383584935065
1.2879465118960876,1.2131797765685548
1.3818427423966508,1.1036639211814268
1.421137043363396,1.067138356513415
1.3880934775646194,1.0425003035954048
1.434838584759363,1.0453887261808958
1.5369260750609501,1.029598320149616
1.6343008748848435,1.0665245656049749
1.4808684778451868,1.0789214400889309
1.4237612554914314,1.0383547647863829
1.4270260573050664,1.0895837342696209
1.6179644906940858,1.0410807093757588
1.7858716130549595,1.0441400957508034
1.7797444432786862,1.0694775843589934
1.731384949719622,1.1086530873758396
1.6743587476071808,1.0480062918035855
1.618903218764926,1.073699927875609
1.6405095071219529,1.087725513752315
1.7736903068505465,1.05552505779467
1.6170123546650015,1.0414613498202523
1.4805867091133957,1.027244643916834
1.489254230674464,1.1182408424385022
1.4107399044303603,1.0536211015549086
1.4093549911936512,1.0503878414711045
1.5112065292063126,1.0397386120659138
1.8315595598661674,1.0458749658126543
1.948807727091643,1.0722649394363968
1.9751999779505076,1.0502612036695855
2.2544379572316076,1.1192402257532243
2.2839460807052987,1.0431554457797132
2.124833333673515,1.0471164577404264
2.1441144864479216,1.1142022316937619
2.0360043981469302,1.0475439429192348
2.1396279910614284,1.0272665162789583
2.15006481594179,1.0492959991840078
2.1962850992630405,1.0756679599305068
1.8846411413427324,0.982496694199083
1.514606150627531,0.9892640841629661
1.3334962947976918,1.038025781296909
1.358809211074657,1.017246342243001
1.3424146313481564,0.9778507195621143
1.3493885324728336,1.040470613466386
1.4006778942173255,1.0224342880577646
1.200584132894987,1.034155818301179
1.2577940250285886,1.059355064008581
1.3899796203024444,1.0492491344293924
