x,y
0.0005597647053865181,12580.36036101652
0.0008350708470445846,11749.878533864676
0.001127229484896748,10204.961332629477
0.0014473889236040938,8794.66762576819
0.001681626055116185,7588.54120799531
0.0019537703447052358,6630.242130051284
0.002269958473836064,5833.3110800846725
0.002508692916193086,5174.90710536973
0.0029146840729883487,4626.163725774533
0.003064132722261542,4188.922630738845
0.00338636694374985,3797.7437900606847
0.0037425282470507928,3466.580003082597
0.0039344018208507595,3176.4938979565945
0.004348189485335609,2923.982261074433
0.004571126356264629,2718.8140538122425
0.004805489143635286,2518.6304190554947
0.0050518915155940616,2364.6091304736533
0.005310888695702057,2202.22016595898
0.005583211241276515,2065.554798510548
0.0058694435981712255,1960.9228162958914
0.0061703747682888095,1823.354620654707
0.006486764531239196,1733.8825451001785
0.006819343444339624,1649.3109649244955
0.007168958954078096,1563.1799542340573
0.007536516951527985,1481.5370606348654
0.007922923327762673,1343.398341634624
0.008329142418440915,1288.5560330566655
0.008756197003806846,1234.4764241271303
0.009205139086397295,1130.0766549287914
0.009677108335627153,1039.2653508577403
0.01017324442091132,995.3090283378536
0.010694833123128134,917.9961067584502
0.011243189445448628,868.2144404671423
0.011819628391043837,810.5395334573757
0.012425640296840929,753.022771519067
0.013062715499767076,706.966522670582
0.0137324612259202,669.8524767866811
0.014436513923690929,606.25613786081
0.0151767145975187,577.4517146556616
0.015954845807257582,540.2115530818638
0.016772865446517782,500.7413458168759
0.017632819075787568,463.88353498546354
0.018536869144725972,433.19938744994926
0.019487265769870095,404.459023007923
0.020486405179220485,370.9723045858143
0.021536771267655755,349.77485950142227
0.022640994041517974,324.05726794422293
0.023801820396319968,296.9063615621653
0.025022143339038,286.68898884418087
0.02630506043269717,258.4230596165281
0.027653756907200653,246.52014069389188
0.029071593326207745,225.9572777316788
0.03056213480942658,214.88111722058795
0.03212903414344337,199.88956499728988
0.033776294782356574,184.5476914131675
0.035508007847142746,170.47898574609803
0.03732855668170532,157.87442318363944
0.039242616852874654,146.32042433638424
0.04125457170455417,135.24366327438912
0.043369681249428,126.64977983428194
0.04559320550018028,114.93643481376039
0.047930988915348915,110.54400549992782
0.05038829150761807,101.663459094849
0.052971834404306306,90.33226463307805
0.055687754286878485,90.33226463307805
0.058543064505580084,79.92391672753573
0.06154448618772973,77.15477650794564
0.0646999093523536,73.20795596508161
0.06801722401847791,64.32740956000278
0.07150461242805574,59.48937147520169
0.07517084126889396,55.79718451574824
0.07902467722879947,52.35963113970538
0.08307634811021362,45.9299329749534
0.0873357894926509,43.09713435951067
0.09181381362440642,42.77884238024744
0.0965212327537754,37.017757555582996
0.10146973579783362,35.13983487792995
0.10667218056536454,32.147890272855605
0.11214142486515159,29.919846418013
0.11789120317475886,28.48753251132847
0.1239355421946774,26.29111767077744
0.13028992974003267,22.758076700955602
0.13696985362595018,22.53527231547134
0.1439925550051168,19.28869412698641
0.15137527503021936,18.49296417882834
0.15913642374565237,18.397476585049372
0.16729558008751785,15.564677969606635
0.1758729074377716,15.628336365459282
0.18489003029300394,14.005047271216815
0.1943697420415128,11.777003416374216
0.20433512829452294,11.076761061995112
