x,y
0.00019481730790746476,60505.77185472126
0.00029063328353454723,56314.529526126855
0.00039231450559189143,48913.45933994464
0.0005037409662992734,41985.936748206994
0.0005852635184252465,36248.37676511581
0.0006799790611344266,31524.405580016344
0.0007900233699606353,27761.86178400847
0.0008731111404421093,24565.781138859747
0.0010144099816158769,22074.318254685062
0.001066423235116214,19782.72618966034
0.0011785717913612213,17979.793902967132
0.001302528135200357,16460.0931917035
0.001369306716891181,15129.441025967564
0.001513319010028871,14027.616573668194
0.0015909086840647066,12949.874117627378
0.0016724749687373247,12005.703867555074
0.0017582314416001072,11250.582163010467
0.0018483713394870664,10491.365544122298
0.0019431489213903243,9902.185368452436
0.002042767594503578,9237.697768045293
0.0021475019585383186,8782.938030600822
0.002257616442846353,8304.788532417779
0.0023733653064198024,7860.402577976995
0.0024950434896895283,7476.738353373575
0.002622966273805761,7087.545994406349
0.0027574489399187327,6368.771529558864
0.002898827109898042,6062.140443594656
0.00304745674633266,5821.0767361076905
0.003203703982171243,5396.122125206704
0.003367965461441499,5009.805956076026
0.003540637828171138,4828.342751879974
0.0037221685781862954,4402.51065933394
0.003913015377672789,4105.590370241602
0.004113635892816438,3834.9457815204432
0.004324548811961169,3598.5229769561793
0.004546272823450914,3371.5867239544964
0.004779367297068337,3184.380889881404
0.005024401772955792,2913.7363011602447
0.005282016983773424,2807.999762931887
0.005552833321462012,2545.5255033057356
0.0058375322001204405,2321.6799356538354
0.00613682554492665,2233.1517874644865
0.006451465962497321,2058.094199277289
0.0067822365705281894,1910.414038415608
0.0071299713385134115,1822.7731216673642
0.007495534747026201,1678.3981416686997
0.007879842128438199,1559.6261261133425
0.00828384949655978,1478.6150706832434
0.008708563716999747,1355.2119020012408
0.009155062847884693,1266.6935036079483
0.009624455458420273,1182.3577677227208
0.010117911139970242,1084.343067970791
0.010636670676416155,1032.6886484655963
0.01118200536271862,948.5820327876871
0.011755308538154466,892.0692899077397
0.012358004053079573,805.9746908139927
0.012991617461446666,752.7729786746955
0.01365777602080533,719.4394009385101
0.014358005285108293,687.208525136269
0.015094135919098828,613.0350016803101
0.01586799858752021,585.6614742732158
0.016681627362309416,510.16392851283916
0.017536852908209725,484.77740954197725
0.018436014407948644,466.0129520524155
0.01938124763706001,421.19996443978306
0.020374993481868175,386.5413894195742
0.02141959112510067,376.38600184754495
0.0225177865638724,331.7943346053858
0.023672325795298287,316.3409078564742
