x,y
0.0013690257614909888,3337.847337455699
0.002042346527519511,3146.163638035119
0.0027568837211168575,2737.433110988627
0.0035399029346490874,2361.769906270095
0.0041127805459954085,2040.4966372325002
0.004778368318330594,1781.6786320979688
0.005551674834608441,1569.0020504587364
0.006135551593176614,1394.5952157112492
0.0071284908536225775,1243.724903361489
0.00749399987715731,1129.1197819598824
0.008282093421116774,1022.6323270556909
0.00915316298797793,936.7242819953644
0.009622431348333224,861.5455833694032
0.01063443865607477,792.6370101231344
0.011179679033953319,736.5879511155168
0.01175286396390298,680.7639466916444
0.012355494304219132,633.5914591731406
0.01298892797431188,596.1957614787315
0.013654951710247155,560.6842416947474
0.014354994900877693,525.8217165243541
0.015090987221154702,499.0328937001325
0.015864786876586743,467.4655863419716
0.016678180603239747,445.2411845057548
0.01753324101495019,421.98048481880403
0.018432183664439817,401.0624463338153
0.019377224104430386,362.2112212036027
0.02037072082652892,345.52525565852983
0.021415175261227715,332.2318571177279
0.02251316030846171,305.0798066629965
0.02366746327649375,282.64605172562125
0.024880871473586686,271.4519414066846
0.026156529555216548,252.2788610198506
0.02749765364630201,233.84741399387
0.028907459871761732,218.34900391511783
0.03038959317317022,206.12487633848215
0.03194769849210196,191.0462192275524
0.033585706647901996,179.0387721106156
0.035307619929358006,164.82631345572855
0.037117940911356125,156.06697970326343
0.03902102922989721,144.52481985365105
0.04102167333763797,134.26913481065668
0.04312487609556298,123.0294901922181
0.0453359262424274,114.7485282758998
0.047660326925314286,109.56494549121922
0.05010393863851988,99.4667986568465
0.05267283628466833,94.43395010499992
0.05537345211359699,86.75697188552346
0.058212504252913744,82.07217286435261
0.06119706817743966,76.44214459145185
0.06433471964809427,70.89114711423836
0.06763324883412503,65.1496383149708
0.0711008747214352,59.972859506077846
0.0747463165820265,56.25893549152883
0.07857850809622861,52.15132297025154
0.08260724057768278,48.18156946608703
0.0868425197483582,44.65145747435504
0.09129506602465044,42.26305261979007
0.09597631451738146,39.3037418583663
0.10089698564294683,36.11482308324712
0.1060699439010212,32.93904121522562
0.11150805379127925,30.6293531266962
0.11722560920224843,27.78167990646512
0.12323547463360343,25.60979849677317
0.12955408805715074,24.238431007635437
0.13619645805584418,21.968101302123777
0.14317973729591668,20.14400773173113
0.15052036374917474,18.877630822824308
0.1582376341651304,18.25428196412534
0.16635084529329566,16.600758832901448
0.17488000857760896,15.098179287612725
0.18384656485086137,14.02864663207004
0.19327195494584407,12.81471267500338
0.20318119316748004,11.561472673194245
0.2135985791262659,10.728142654033459
0.22455055651597736,10.183562899645317
0.2360635690303902,9.291195305957876
0.24816620444655918,8.326600892370807
0.2608899093192447,7.7688842308849795
0.27426613020320717,6.791205248475514
0.28832845773648585,6.7256253895376625
0.30311119725154667,6.2925261615163395
0.31865222755298733,5.852936987359107
0.3349894274454054,5.144276739938113
0.35216496389995683,4.862121097851955
0.3702210038877975,4.035385701377655
0.38920257315778883,3.9566165970668288
0.4091575562364977,3.6810555776671587
0.43013526703934357,3.412036842678687
0.4521885929538781,3.103607386397157
0.4753732801453582,2.519616910715957
0.49974578947346704,2.4409001446804197
0.5253682993532991,2.185018316789634
0.5523044175888012,2.1325230266741793
0.5806220401504788,1.725697612848228
0.6103912070921163,1.6338439397150046
0.6416862466340562,1.5222587367976073
0.6745864898576255,1.4173204948419875
0.7091734119274309,1.3975889650578135
0.7455334908690631,1.095806469738061
0.7837553487913921,1.0563957484450026
0.8239426163862417,0.9448628838028952
0.8661882039290403,0.8070562049654153
0.9105993155837433,0.6889810559121093
0.9572831555143069,0.7676978219476466
1.0063612217732134,0.6364857657966546
1.0579621593572104,0.5183582784680593
1.1122074663187806,0.3936885067282655
1.1692257876546708,0.4789998954502906
1.2291743561386825,0.43304688974603417
1.2921961106560904,0.28215564208615784
1.358448283980696,0.2099811604618188
1.428102402774828,0.26247645057727353
1.501322846756552,0.2427972590683892
1.5782954364767245,0.1903019689529345
1.659213139430466,0.1903019689529345
1.7442832170014237,0.1574858703463641
1.8337129305732456,0.07871676603553726
1.9277309823623703,0.07871676603553726
2.026566074585236,0.04595300570425646
2.1304754972353375,0.0853113887220251
2.23970224641764,0.0853113887220251
2.354539346846956,0.07217448162433902
2.4752583824053067,0.07871676603553726
2.602166671696031,0.026221475920082563
2.7355858272109974,0.032816098606570386
2.8758374614420714,0.032816098606570386
3.023286068546703,0.013136907097686073
3.178296142682341,0.019679191508884315
3.3412464718949626,0.026221475920082563
3.5125587258961275,0.0
3.692647427453129,0.006542284411198243
3.88197712794311,0.0
4.08101237874321,0.006542284411198243
4.290246319007628,0.006542284411198243
4.51021496955614,0.006542284411198243
4.7414543512085245,0.0
4.984557660338671,0.0
5.240118093320466,0.0
5.5087860220819085,0.0
5.791226112439522,0.0
6.08815305881968,0.0
6.400295849537279,0.006542284411198243
6.728447795405591,0.0
7.07342364807068,0.0
7.436109628621247,0.0
7.817327635647617,0.0
8.218128269956557,0.0
8.639512103744986,0.0
9.082479709209824,0.0
9.548103127990627,0.0
10.037668810054862,0.0
10.552320266484726,0.0
