Time,Mean delay per firm
4762219.0,41.873715471
4762220.0,41.960077982
4762221.0,42.126888016
4762222.0,42.464189639
4762223.0,43.325149819
4762224.0,43.579398687
4762225.0,43.471685384
4762226.0,43.448180622
4762227.0,43.308233493
4762228.0,43.118957588
4762229.0,42.996932786
4762230.0,43.142247865
4762231.0,43.468073013
4762232.0,43.623116499
4762233.0,43.58354842
4762234.0,43.530452361
4762235.0,43.536676313
4762236.0,43.47354037
4762237.0,43.331536536
4762238.0,43.141767061
4762239.0,43.052078709
4762240.0,43.098880346
4762241.0,42.969687392
4762242.0,42.832771369
4762243.0,42.696241013
4762244.0,42.487979151
4762245.0,42.373322494
4762246.0,42.265858221
4762247.0,42.2140867
4762248.0,42.159095002
4762249.0,41.997595314
4762250.0,41.684137161
4762251.0,41.402781455
4762252.0,41.214398004
4762253.0,41.145557773
4762254.0,41.125206035
4762255.0,41.093705168
4762256.0,41.136034241
4762257.0,41.074791636
4762258.0,40.937281913
4762259.0,40.90616904
4762260.0,40.966980234
4762261.0,40.857480257
4762262.0,40.712942758
4762263.0,40.502051342
4762264.0,40.324487795
4762265.0,40.533522882
4762266.0,40.695527097
4762267.0,40.558504011
4762268.0,40.441629378
4762269.0,40.425954909
4762270.0,40.392797975
4762271.0,40.326452519
4762272.0,40.306629173
4762273.0,40.167267592
4762274.0,39.772788123
4762275.0,39.408589262
4762276.0,39.265433626
4762277.0,39.313551862
4762278.0,39.365161666
4762279.0,39.626736822
4762280.0,40.071428919
4762281.0,40.290740442
4762282.0,40.700073922
4762283.0,41.275439315
4762284.0,41.586163073
4762285.0,41.924260391
4762286.0,42.108740242
4762287.0,41.969976294
4762288.0,41.736772578
4762289.0,41.601823201
4762290.0,41.591071558
4762291.0,41.404508641
4762292.0,41.208895904
4762293.0,41.103608845
4762294.0,40.881291673
4762295.0,40.580190916
4762296.0,40.552090793
4762297.0,40.65828702
4762298.0,40.766918643
4762299.0,40.900745129
4762300.0,40.806165574
4762301.0,40.64750436
4762302.0,40.630426715
4762303.0,41.077969234
4762304.0,41.882901137
4762305.0,42.374130612
4762306.0,42.600746995
4762307.0,42.686833019
4762308.0,42.461833594
4762309.0,42.127535785
4762310.0,41.942370913
4762311.0,41.813483868
4762312.0,41.680103662
4762313.0,41.495488108
4762314.0,41.256687038
4762315.0,40.974545167
4762316.0,40.751522988
4762317.0,40.859539867
4762318.0,40.976403624
4762319.0,40.993728914
4762320.0,40.958458357
4762321.0,40.813537095
4762322.0,40.710986465
4762323.0,40.94569953
4762324.0,41.293703705
4762325.0,41.380900229
4762326.0,41.633523188
4762327.0,41.893090793
4762328.0,41.839846961
4762329.0,41.613356877
4762330.0,41.441289147
4762331.0,41.401776066
4762332.0,41.407708222
4762333.0,41.463923367
4762334.0,41.511129578
4762335.0,41.640071917
4762336.0,41.666013002
4762337.0,41.439330879
4762338.0,41.192782723
4762339.0,41.16513227
4762340.0,41.320237541
4762341.0,41.188387151
4762342.0,40.943923183
4762343.0,40.806219308
4762344.0,41.050610888
4762345.0,42.017642296
4762346.0,42.65481882
4762347.0,42.849121624
4762348.0,43.080354678
4762349.0,43.212189757
4762350.0,43.495199803
4762351.0,43.855275162
4762352.0,44.150804078
4762353.0,44.320694138
4762354.0,44.540463181
4762355.0,44.774921725
4762356.0,44.72804021
4762357.0,44.858544861
4762358.0,45.354343765
4762359.0,45.646624099
4762360.0,45.674109204
4762361.0,45.471706224
4762362.0,45.159456516
4762363.0,44.855309365
4762364.0,44.546167257
4762365.0,44.36406576
4762366.0,44.443390142
4762367.0,44.483320991
4762368.0,44.38775715
4762369.0,44.318183675
4762370.0,44.076745194
4762371.0,43.765271611
4762372.0,43.550403987
4762373.0,43.327286459
4762374.0,43.123786238
4762375.0,42.902399102
4762376.0,42.752388475
4762377.0,42.621060301
4762378.0,42.433851512
4762379.0,42.170172919
4762380.0,41.958151305
4762381.0,41.930392325
4762382.0,42.048823453
4762383.0,42.227849733
4762384.0,42.469166704
4762385.0,42.525642499
4762386.0,42.648451344
4762387.0,43.041090589
4762388.0,43.446137182
4762389.0,43.713110599
4762390.0,44.129696014
4762391.0,44.574267542
4762392.0,44.754080064
4762393.0,44.938565499
4762394.0,45.479911474
4762395.0,45.911801865
4762396.0,46.031981398
4762397.0,45.931862105
4762398.0,45.644494665
4762399.0,45.357633553
4762400.0,45.359124638
4762401.0,45.282144688
4762402.0,45.318099643
4762403.0,45.939421758
4762404.0,46.894904856
4762405.0,47.040600874
4762406.0,47.179872897
4762407.0,47.339754893
4762408.0,47.414065733
4762409.0,47.309687559
4762410.0,47.182934954
4762411.0,47.00264061
4762412.0,46.808689137
4762413.0,46.982990928
4762414.0,47.08209943
4762415.0,46.975996269
4762416.0,46.897864315
4762417.0,46.829856612
4762418.0,46.750801111
4762419.0,46.791849657
4762420.0,46.80674823
4762421.0,46.888228789
4762422.0,47.005576679
4762423.0,46.882550264
4762424.0,46.628257768
4762425.0,46.651806536
4762426.0,47.026287692
4762427.0,47.117738095
4762428.0,46.929314051
4762429.0,46.603420946
4762430.0,46.280902332
4762431.0,45.969393354
4762432.0,45.983728518
4762433.0,46.105634309
4762434.0,46.135724932
4762435.0,46.352079208
4762436.0,46.421007634
4762437.0,46.224274511
4762438.0,46.117957643
4762439.0,46.231756182
4762440.0,46.471217991
4762441.0,46.564579456
4762442.0,46.497752437
4762443.0,46.513623862
4762444.0,46.538894938
4762445.0,46.534843775
4762446.0,46.469897635
4762447.0,46.489236254
4762448.0,46.492792434
4762449.0,46.41653095
4762450.0,46.242363328
4762451.0,46.124562775
4762452.0,46.251449698
4762453.0,46.465555534
4762454.0,46.526155319
4762455.0,46.788132621
4762456.0,46.935236062
4762457.0,46.892882971
4762458.0,46.793974375
4762459.0,46.523193227
4762460.0,46.260763555
4762461.0,46.078886162
4762462.0,46.006513411
4762463.0,45.947946888
4762464.0,45.744980738
4762465.0,45.557654661
4762466.0,45.324399234
4762467.0,45.105149211
4762468.0,45.022419661
4762469.0,44.857560505
4762470.0,44.567036164
4762471.0,44.473101637
4762472.0,44.555189118
4762473.0,44.513541043
4762474.0,44.286559466
4762475.0,43.997750861
4762476.0,43.69058218
4762477.0,43.619746984
4762478.0,43.602646009
4762479.0,43.700125644
4762480.0,43.963335799
4762481.0,43.959812885
4762482.0,43.567393993
4762483.0,43.208953549
4762484.0,43.001779904
4762485.0,42.846583484
4762486.0,42.864089408
4762487.0,43.431960744
4762488.0,44.650599766
4762489.0,44.950084615
4762490.0,45.049840769
4762491.0,45.245961365
4762492.0,45.276619928
4762493.0,45.197188741
4762494.0,45.002144657
4762495.0,44.852185644
4762496.0,44.694811394
4762497.0,44.576007132
4762498.0,44.495055848
4762499.0,44.468459249
4762500.0,44.340125881
4762501.0,44.221204399
4762502.0,44.226095775
4762503.0,44.16234922
4762504.0,44.211154476
4762505.0,44.815643044
4762506.0,45.50577711
4762507.0,45.600043557
4762508.0,45.256138151
4762509.0,44.987663307
4762510.0,44.890640977
4762511.0,44.860526847
4762512.0,44.749423973
4762513.0,44.643865718
4762514.0,44.590220525
4762515.0,44.562730238
4762516.0,44.749818685
4762517.0,44.953115217
4762518.0,45.100075086
4762519.0,45.183155109
4762520.0,45.168160757
4762521.0,45.058692716
4762522.0,45.027435622
4762523.0,45.356021966
4762524.0,45.84550416
4762525.0,46.359265862
4762526.0,47.071988512
4762527.0,47.563147651
4762528.0,48.083716941
4762529.0,48.706101951
4762530.0,49.044315991
4762531.0,49.088902384
4762532.0,49.072129437
4762533.0,48.831541957
4762534.0,48.470932759
4762535.0,48.15363718
4762536.0,47.862839945
4762537.0,47.602679665
4762538.0,47.427951378
4762539.0,47.332144975
4762540.0,47.231787257
4762541.0,47.168399383
4762542.0,47.184517556
4762543.0,47.096452352
4762544.0,47.116846882
4762545.0,47.387148035
4762546.0,47.931781116
4762547.0,48.236510123
4762548.0,47.974220288
4762549.0,47.625705635
4762550.0,47.375553301
4762551.0,47.196917547
4762552.0,47.009203443
4762553.0,46.788974278
4762554.0,46.599452606
4762555.0,46.453645262
4762556.0,46.228141035
4762557.0,45.97210944
4762558.0,45.825186952
4762559.0,45.844567518
4762560.0,45.7281553
4762561.0,45.490683219
4762562.0,45.258657895
4762563.0,45.08135229
4762564.0,44.969509783
4762565.0,44.707242132
4762566.0,44.428894227
4762567.0,44.225343445
4762568.0,44.182792869
4762569.0,44.189187473
4762570.0,44.024847454
4762571.0,43.97937968
4762572.0,43.845273711
4762573.0,43.694011816
4762574.0,43.513269457
4762575.0,43.292516548
4762576.0,43.167213277
4762577.0,43.111598598
4762578.0,43.177472564
4762579.0,43.244614108
4762580.0,43.317499201
4762581.0,43.376058897
4762582.0,43.330712824
4762583.0,43.106719634
4762584.0,42.920631824
4762585.0,42.730185576
4762586.0,42.566173071
4762587.0,42.572880305
4762588.0,43.114794431
4762589.0,43.720458947
4762590.0,44.106831406
4762591.0,44.124496794
4762592.0,43.920855643
4762593.0,43.748902656
4762594.0,43.742047545
4762595.0,43.764539688
4762596.0,43.646989086
4762597.0,43.537336671
4762598.0,43.375173235
4762599.0,43.305739931
4762600.0,43.47510063
4762601.0,43.485325399
4762602.0,43.367363798
4762603.0,43.11076898
4762604.0,42.921341313
4762605.0,42.865953063
4762606.0,42.831796721
4762607.0,42.882243955
4762608.0,42.924103627
4762609.0,42.843015738
4762610.0,42.748587359
4762611.0,42.603945259
4762612.0,42.66671272
4762613.0,43.133265885
4762614.0,43.513210297
4762615.0,43.752026655
4762616.0,44.161111256
4762617.0,44.823716255
4762618.0,45.463073856
4762619.0,45.627523096
4762620.0,45.641560026
4762621.0,45.536882009
4762622.0,45.473030766
4762623.0,45.278188087
4762624.0,44.980195556
4762625.0,44.787752227
4762626.0,44.584384646
4762627.0,44.410115921
4762628.0,44.345037175
4762629.0,44.500967043
4762630.0,44.796855057
4762631.0,45.090461767
4762632.0,45.209393602
4762633.0,45.444302004
4762634.0,45.572055279
4762635.0,45.555002691
4762636.0,45.656168232
4762637.0,45.591174805
4762638.0,45.499539669
4762639.0,45.339386898
4762640.0,45.249649904
4762641.0,45.260365453
4762642.0,45.249287239
4762643.0,45.122512384
4762644.0,44.8554203
4762645.0,44.69060077
4762646.0,44.701064248
4762647.0,44.661345027
4762648.0,44.576213433
4762649.0,44.47510131
4762650.0,44.337694202
4762651.0,44.282581101
4762652.0,44.242721318
4762653.0,44.261893655
4762654.0,44.5220663
4762655.0,44.410260989
4762656.0,44.14144503
4762657.0,43.957208793
4762658.0,43.897710853
4762659.0,43.99596749
4762660.0,43.917482175
4762661.0,43.913818258
4762662.0,44.273047852
4762663.0,44.750270724
4762664.0,44.891256989
4762665.0,44.873448929
4762666.0,44.748875751
4762667.0,44.550192731
4762668.0,44.270445705
4762669.0,44.019302372
4762670.0,43.980021929
4762671.0,44.134860993
4762672.0,44.191357127
4762673.0,44.219643504
4762674.0,44.232105551
4762675.0,44.175639005
4762676.0,44.265221993
4762677.0,44.456205363
4762678.0,44.376723867
4762679.0,44.148800315
4762680.0,44.181532643
4762681.0,44.692689046
4762682.0,45.279195698
4762683.0,45.563016459
4762684.0,45.381015085
4762685.0,45.133346981
4762686.0,45.070164692
4762687.0,45.159350885
4762688.0,45.494787622
4762689.0,45.794134186
4762690.0,45.904696335
4762691.0,45.801752938
4762692.0,45.666705474
4762693.0,45.694203367
4762694.0,45.877346075
4762695.0,45.823661838
4762696.0,45.671877041
4762697.0,45.773023945
4762698.0,46.172906839
4762699.0,47.421731321
4762700.0,49.013660426
4762701.0,49.885332398
4762702.0,49.911684702
4762703.0,49.742789108
4762704.0,49.701835334
4762705.0,49.835406856
4762706.0,50.067629425
4762707.0,50.407977456
4762708.0,50.490667411
4762709.0,50.288100095
4762710.0,49.997119511
4762711.0,49.908286653
4762712.0,50.06511705
4762713.0,50.534490534
4762714.0,51.606308656
4762715.0,52.449942862
4762716.0,52.690211909
4762717.0,52.644822984
4762718.0,52.558006797
4762719.0,52.508805953
4762720.0,52.57200014
4762721.0,52.433079125
4762722.0,52.389935451
4762723.0,52.616329481
4762724.0,52.838115636
4762725.0,53.261934052
4762726.0,53.937198934
4762727.0,54.566221513
4762728.0,55.043877019
4762729.0,55.078390108
4762730.0,54.995203198
4762731.0,54.812062402
4762732.0,54.639016238
4762733.0,54.828908154
4762734.0,55.086240769
4762735.0,55.076982049
4762736.0,54.836558197
4762737.0,54.670415895
4762738.0,54.604954342
4762739.0,54.635418213
4762740.0,54.658106773
4762741.0,54.804007084
4762742.0,55.120450451
4762743.0,55.374244126
4762744.0,55.308331519
4762745.0,55.3072543
4762746.0,55.445650263
4762747.0,55.544928011
4762748.0,55.49027848
4762749.0,55.501349976
4762750.0,55.634143681
4762751.0,55.535089807
4762752.0,55.402171667
4762753.0,55.446525158
4762754.0,55.717405807
4762755.0,55.999893458
4762756.0,56.194589337
4762757.0,56.34907535
4762758.0,56.49689787
4762759.0,56.615753539
4762760.0,56.718562259
4762761.0,56.867360849
4762762.0,56.90300024
4762763.0,56.801292283
4762764.0,56.868055795
4762765.0,57.211404292
4762766.0,57.398870586
4762767.0,57.628935812
4762768.0,57.635738711
4762769.0,57.465617245
4762770.0,57.484474234
4762771.0,57.445062372
4762772.0,57.31289075
4762773.0,57.24505119
4762774.0,57.231101315
4762775.0,57.459706482
4762776.0,58.283738852
4762777.0,59.43938034
4762778.0,59.668477333
4762779.0,59.893773026
4762780.0,60.25064169
4762781.0,60.461349129
4762782.0,60.537632905
4762783.0,60.412248537
4762784.0,60.259875744
4762785.0,60.146804838
4762786.0,59.94025428
4762787.0,59.918961378
4762788.0,59.985278572
4762789.0,60.165881505
4762790.0,60.62774788
4762791.0,60.959698464
4762792.0,61.168733497
4762793.0,61.134136986
4762794.0,61.140186828
4762795.0,61.691376276
4762796.0,62.0278245
4762797.0,62.242244228
4762798.0,62.646868263
4762799.0,62.893356
4762800.0,62.866560262
4762801.0,62.832456181
4762802.0,62.992894977
4762803.0,63.19998535
4762804.0,63.166322497
4762805.0,63.140359252
4762806.0,63.083167508
4762807.0,62.900282534
4762808.0,62.655353679
4762809.0,62.518518339
4762810.0,62.450312551
4762811.0,62.56220843
4762812.0,62.532484542
4762813.0,62.333048813
4762814.0,62.115805986
4762815.0,61.877921361
4762816.0,61.566054409
4762817.0,61.295406191
4762818.0,61.087113462
4762819.0,60.827037233
4762820.0,60.564429189
4762821.0,60.344489305
4762822.0,60.164097933
4762823.0,59.990928312
4762824.0,59.778728391
4762825.0,59.570085597
4762826.0,59.341832542
4762827.0,59.260175605
4762828.0,59.150851186
4762829.0,58.87197244
4762830.0,58.713002069
4762831.0,58.680252497
4762832.0,58.745467075
4762833.0,58.746208053
4762834.0,58.66760851
4762835.0,58.425281503
4762836.0,58.129995529
4762837.0,57.846718906
4762838.0,57.782291941
4762839.0,58.076628386
4762840.0,58.13366066
4762841.0,57.926241272
4762842.0,57.843021002
4762843.0,57.769914552
4762844.0,57.903729741
4762845.0,58.010611678
4762846.0,57.852882969
4762847.0,57.677789589
4762848.0,57.493141547
4762849.0,57.165287492
4762850.0,56.915948491
4762851.0,56.718047126
4762852.0,56.520092695
4762853.0,56.228430354
4762854.0,56.013555213
4762855.0,55.88542284
4762856.0,55.990399199
4762857.0,56.05468789
4762858.0,55.981327162
4762859.0,56.044777017
4762860.0,56.04610757
4762861.0,55.876223861
4762862.0,55.747866824
4762863.0,55.746101852
4762864.0,55.821169627
4762865.0,55.893773622
4762866.0,55.845465538
4762867.0,55.838087171
4762868.0,56.04453398
4762869.0,56.07380386
4762870.0,55.935275107
4762871.0,55.697431624
4762872.0,55.517790168
4762873.0,55.419894603
4762874.0,55.273851979
4762875.0,55.170374951
4762876.0,55.152679966
4762877.0,55.081165422
4762878.0,54.960294283
4762879.0,54.821824736
4762880.0,54.919729888
4762881.0,55.016123295
4762882.0,54.965453767
4762883.0,54.833231896
4762884.0,54.752175839
4762885.0,54.702707399
4762886.0,54.834586239
4762887.0,55.811924399
4762888.0,56.885997039
4762889.0,56.874265307
4762890.0,56.71731994
4762891.0,56.555524575
4762892.0,56.541289239
4762893.0,56.475586072
4762894.0,56.618546136
4762895.0,56.922875651
4762896.0,56.953464612
4762897.0,56.814053603
4762898.0,56.565423196
4762899.0,56.416773045
4762900.0,56.226857692
4762901.0,56.049544862
4762902.0,55.846995015
4762903.0,55.653567751
4762904.0,55.709748761
4762905.0,55.783716735
4762906.0,55.782312635
4762907.0,55.78797389
4762908.0,55.596236376
4762909.0,55.520461764
4762910.0,55.606904577
4762911.0,55.606167776
4762912.0,55.411535026
4762913.0,55.186462927
4762914.0,55.15025508
4762915.0,55.128983449
4762916.0,55.065434614
4762917.0,54.822766581
4762918.0,54.634511857
4762919.0,54.529131837
4762920.0,54.45044579
4762921.0,54.363837513
4762922.0,54.492118884
4762923.0,54.515462358
4762924.0,54.409595532
4762925.0,54.289147823
4762926.0,53.912801431
4762927.0,53.694612794
4762928.0,53.620099895
4762929.0,53.524232848
4762930.0,53.578478578
4762931.0,53.787909094
4762932.0,53.823412013
4762933.0,53.792616863
4762934.0,53.534418561
4762935.0,53.304146563
4762936.0,53.185416456
4762937.0,53.075793729
4762938.0,52.975329957
4762939.0,52.915740763
4762940.0,53.130051457
4762941.0,53.25799348
4762942.0,53.319105542
4762943.0,53.091970534
4762944.0,52.873665211
4762945.0,52.52550873
4762946.0,52.286661046
4762947.0,52.22066306
4762948.0,52.048081111
4762949.0,51.823339576
4762950.0,51.713166051
4762951.0,51.74073678
4762952.0,51.936798667
4762953.0,52.100241248
4762954.0,52.496052849
4762955.0,52.596970466
4762956.0,52.482818958
4762957.0,52.739403075
4762958.0,52.93116366
4762959.0,52.978769293
4762960.0,53.218812125
4762961.0,53.299870488
4762962.0,53.058156346
4762963.0,52.745752307
4762964.0,52.440903809
4762965.0,52.179964697
4762966.0,51.958171858
4762967.0,51.903205647
4762968.0,52.020017152
4762969.0,52.157156697
4762970.0,52.3896752
4762971.0,52.402274068
4762972.0,52.167382574
4762973.0,51.867421012
4762974.0,51.728240202
4762975.0,51.569916878
4762976.0,51.333513156
4762977.0,51.22886559
4762978.0,51.043553421
4762979.0,50.826357848
4762980.0,50.683238055
4762981.0,50.750858969
4762982.0,51.277229851
4762983.0,51.567836334
4762984.0,51.730779907
4762985.0,51.897669182
4762986.0,52.030548627
4762987.0,51.969151625
4762988.0,51.842014198
4762989.0,51.817808858
4762990.0,52.112286259
4762991.0,52.84171295
4762992.0,53.008044879
4762993.0,52.839257248
4762994.0,52.727413198
4762995.0,52.772480206
4762996.0,53.009620468
4762997.0,52.880520839
4762998.0,52.646456716
4762999.0,52.441334092
4763000.0,52.192488195
4763001.0,52.100225958
4763002.0,52.321266407
4763003.0,52.706166673
4763004.0,53.55343143
4763005.0,54.825764433
4763006.0,55.535740894
4763007.0,55.664610625
4763008.0,55.817870646
4763009.0,55.838734437
4763010.0,55.688046069
4763011.0,55.660279935
4763012.0,55.753967635
4763013.0,55.712792503
4763014.0,55.654539004
4763015.0,55.805548235
4763016.0,56.068613728
4763017.0,55.991443679
4763018.0,55.672847077
4763019.0,55.41396429
4763020.0,55.215157646
4763021.0,55.005718605
4763022.0,54.822786905
4763023.0,54.764845194
4763024.0,54.688152201
4763025.0,54.537860434
4763026.0,54.58957955
4763027.0,54.942835904
4763028.0,55.295185887
4763029.0,55.99371479
4763030.0,57.439821699
4763031.0,58.804060911
4763032.0,59.250617471
4763033.0,59.403254344
4763034.0,59.421360296
4763035.0,59.456796557
4763036.0,59.540719378
4763037.0,59.680284015
4763038.0,59.976251022
4763039.0,60.169168674
4763040.0,60.200200495
4763041.0,60.253002554
4763042.0,60.353123124
4763043.0,60.73912286
4763044.0,60.914421422
4763045.0,60.649972338
4763046.0,60.419481697
4763047.0,60.242171881
4763048.0,60.058572139
4763049.0,59.801895755
4763050.0,59.548001532
4763051.0,59.238380829
4763052.0,58.955824745
4763053.0,58.6829848
4763054.0,58.417472237
4763055.0,58.201869154
4763056.0,58.101029325
4763057.0,58.010525888
4763058.0,57.854435448
4763059.0,57.69931832
4763060.0,57.586624603
4763061.0,57.338012017
4763062.0,56.981763886
4763063.0,56.80647478
4763064.0,56.855469728
4763065.0,57.039315296
4763066.0,57.055271206
4763067.0,57.121020194
4763068.0,57.061904479
4763069.0,56.923600559
4763070.0,56.801881943
4763071.0,56.563095555
4763072.0,56.365922586
4763073.0,56.18189222
4763074.0,56.159609659
4763075.0,56.223457834
4763076.0,56.27529502
4763077.0,56.769296633
4763078.0,57.382168614
4763079.0,58.055698011
4763080.0,58.062668597
4763081.0,57.797741905
4763082.0,57.699790754
4763083.0,57.432780304
4763084.0,57.118003324
4763085.0,56.958697234
4763086.0,57.023923627
4763087.0,57.063131755
4763088.0,56.788082171
4763089.0,56.591452378
4763090.0,56.433604531
4763091.0,56.391665879
4763092.0,56.362870793
4763093.0,56.445424897
4763094.0,56.766957605
4763095.0,57.897767788
4763096.0,59.750410408
4763097.0,60.561093372
4763098.0,60.804541009
4763099.0,61.097505653
4763100.0,61.222657532
4763101.0,61.24527115
4763102.0,61.201432841
4763103.0,61.205176702
4763104.0,61.285692745
4763105.0,61.204507051
4763106.0,61.062048163
4763107.0,60.900019228
4763108.0,60.684288095
4763109.0,60.574175613
4763110.0,60.435958193
4763111.0,60.314703716
4763112.0,60.180921294
4763113.0,60.186384487
4763114.0,60.279102701
4763115.0,60.077665568
4763116.0,59.780060361
4763117.0,59.524753444
4763118.0,59.408095471
4763119.0,59.260657072
4763120.0,59.129300274
4763121.0,58.980414616
4763122.0,58.710229181
4763123.0,58.359565656
4763124.0,58.071496744
4763125.0,57.942891731
4763126.0,57.707167618
4763127.0,57.417073545
4763128.0,57.258439589
4763129.0,57.306112075
4763130.0,57.623571805
4763131.0,57.848348839
4763132.0,58.016303617
4763133.0,58.212959862
4763134.0,58.204530381
4763135.0,58.280286675
4763136.0,58.26393142
4763137.0,57.944641188
4763138.0,57.723030674
4763139.0,57.649805084
4763140.0,57.759695459
4763141.0,57.854765333
4763142.0,57.971338286
4763143.0,57.832969255
4763144.0,57.532818856
4763145.0,57.296244724
4763146.0,57.155785681
4763147.0,56.904279479
4763148.0,56.66485154
4763149.0,56.48392647
4763150.0,56.236279769
4763151.0,56.161183691
4763152.0,56.271515242
4763153.0,56.347974447
4763154.0,56.226259821
4763155.0,56.043666556
4763156.0,55.842015949
4763157.0,55.813199008
4763158.0,55.736538762
4763159.0,55.936004141
4763160.0,56.449393613
4763161.0,56.852917429
4763162.0,56.961161552
4763163.0,56.777597294
4763164.0,56.396665388
4763165.0,55.979758964
4763166.0,55.721541303
4763167.0,55.654304683
4763168.0,55.727427179
4763169.0,56.080141025
4763170.0,56.687831697
4763171.0,57.453266021
4763172.0,57.744367464
4763173.0,57.560883829
4763174.0,57.389309189
4763175.0,57.48811258
4763176.0,57.647401668
4763177.0,57.908459973
4763178.0,58.018538198
4763179.0,57.965303794
4763180.0,57.936447399
4763181.0,57.791496175
4763182.0,57.785365405
4763183.0,58.002968901
4763184.0,58.222704463
4763185.0,58.138427429
4763186.0,57.934444238
4763187.0,57.854810636
4763188.0,57.694277658
4763189.0,57.43554783
4763190.0,57.308608697
4763191.0,57.246354243
4763192.0,57.268091966
4763193.0,57.323323255
4763194.0,57.271809793
4763195.0,57.30943281
4763196.0,57.723963508
4763197.0,58.483605724
4763198.0,59.007108199
4763199.0,59.773977032
4763200.0,61.163233119
4763201.0,61.857101964
4763202.0,62.096001631
4763203.0,61.988063409
4763204.0,61.958134626
4763205.0,62.177423406
4763206.0,62.825050722
4763207.0,63.210922907
4763208.0,63.287306978
4763209.0,63.208607074
4763210.0,63.060461546
4763211.0,62.85996897
4763212.0,62.692903121
4763213.0,62.589072956
4763214.0,62.344207878
4763215.0,62.046053401
4763216.0,61.742751458
4763217.0,61.319655938
4763218.0,61.045497949
4763219.0,60.900526915
4763220.0,60.817191123
4763221.0,60.844080741
4763222.0,61.043451411
4763223.0,61.109982031
4763224.0,60.888963985
4763225.0,60.636005616
4763226.0,60.498664147
4763227.0,60.309794443
4763228.0,60.081113809
4763229.0,59.891851989
4763230.0,59.904585954
4763231.0,60.761556365
4763232.0,62.392929354
4763233.0,63.328067968
4763234.0,63.399926649
4763235.0,63.448103555
4763236.0,63.573134842
4763237.0,63.576284812
4763238.0,63.454854987
4763239.0,63.440167933
4763240.0,63.39176904
4763241.0,63.232716268
4763242.0,62.956669879
4763243.0,62.57451704
4763244.0,62.214933884
4763245.0,61.865822203
4763246.0,61.704585817
4763247.0,61.818741471
4763248.0,61.988488812
4763249.0,62.276328261
4763250.0,62.570398919
4763251.0,62.396699674
4763252.0,62.143857502
4763253.0,61.980705837
4763254.0,62.00353137
4763255.0,62.132452485
4763256.0,62.329123773
4763257.0,62.606316058
4763258.0,62.720989534
4763259.0,62.448674907
4763260.0,62.164682004
4763261.0,61.851649823
4763262.0,61.566294924
4763263.0,61.452129556
4763264.0,61.508325253
4763265.0,61.632713335
4763266.0,61.75068714
4763267.0,61.945234429
4763268.0,62.227616244
4763269.0,62.384174023
4763270.0,62.403638751
4763271.0,62.227382747
4763272.0,62.108133429
4763273.0,62.337760432
4763274.0,62.639577926
4763275.0,62.803702302
4763276.0,62.846925727
4763277.0,62.766602557
4763278.0,62.891513819
4763279.0,63.032676206
4763280.0,63.068009575
4763281.0,62.937792651
4763282.0,62.714805334
4763283.0,62.560931418
4763284.0,62.455940158
4763285.0,62.378045997
4763286.0,62.299947095
4763287.0,62.193174149
4763288.0,61.988013115
4763289.0,62.031171007
4763290.0,62.167593784
4763291.0,62.037354259
4763292.0,61.833645289
4763293.0,61.927311641
4763294.0,62.036581015
4763295.0,62.107845162
4763296.0,62.37804973
4763297.0,62.505423565
4763298.0,62.229101653
4763299.0,61.916052966
4763300.0,61.62732491
4763301.0,61.356163056
4763302.0,61.065079204
4763303.0,60.996557186
4763304.0,60.945966386
4763305.0,60.924471672
4763306.0,60.985303865
4763307.0,61.089626254
4763308.0,61.181582983
4763309.0,61.40656839
4763310.0,61.393104545
4763311.0,61.220594942
4763312.0,61.006865586
4763313.0,60.757909445
4763314.0,60.561662984
4763315.0,60.467275071
4763316.0,60.492774735
4763317.0,60.503825307
4763318.0,60.340306773
4763319.0,60.129162571
4763320.0,59.860414891
4763321.0,59.684561483
4763322.0,59.459703092
4763323.0,59.221076113
4763324.0,59.011612675
4763325.0,58.937410909
4763326.0,58.882331497
4763327.0,58.655999618
4763328.0,58.27401749
4763329.0,58.035425907
4763330.0,57.852929143
4763331.0,57.652658396
4763332.0,57.56271608
4763333.0,57.599191347
4763334.0,57.705364161
4763335.0,57.786495425
4763336.0,57.750385504
4763337.0,57.556813823
4763338.0,57.251918655
4763339.0,57.048132589
4763340.0,56.826202783
4763341.0,56.644148449
4763342.0,56.550344798
4763343.0,56.663329884
4763344.0,57.026377002
4763345.0,57.42549508
4763346.0,57.7411078
4763347.0,57.909991153
4763348.0,58.206200359
4763349.0,58.704755261
4763350.0,59.029861223
4763351.0,59.092051979
4763352.0,59.301017502
4763353.0,59.27754991
4763354.0,59.221314114
4763355.0,59.459288498
4763356.0,59.610271138
4763357.0,59.591915157
4763358.0,59.563044078
4763359.0,59.459322522
4763360.0,59.331290188
4763361.0,59.400860431
4763362.0,59.349376481
4763363.0,59.07941395
4763364.0,58.898320917
4763365.0,58.720306314
4763366.0,58.606079655
4763367.0,58.609582618
4763368.0,59.098949611
4763369.0,59.895875633
4763370.0,60.595572357
4763371.0,60.900098645
4763372.0,61.108181875
4763373.0,61.256049273
4763374.0,61.550794656
4763375.0,61.594795559
4763376.0,61.364201155
4763377.0,61.027485756
4763378.0,60.898691936
4763379.0,61.134437487
4763380.0,61.848968985
4763381.0,62.696766418
4763382.0,63.105472209
4763383.0,63.317482365
